,cusip,conm,tic,rdq_1,atq_1,dlttq_1,ltq_1,cheq_1,oibdpq_1,ppentq_1,piq_1,revtq_1,niq_1,cogsq_1,xoprq_1,xintq_1,oiadpq_1,dlcq_1,rdq_2,atq_2,dlttq_2,ltq_2,cheq_2,oibdpq_2,ppentq_2,piq_2,revtq_2,niq_2,cogsq_2,xoprq_2,xintq_2,oiadpq_2,dlcq_2,rdq_3,atq_3,dlttq_3,ltq_3,cheq_3,oibdpq_3,ppentq_3,piq_3,revtq_3,niq_3,cogsq_3,xoprq_3,xintq_3,oiadpq_3,dlcq_3,rdq_4,atq_4,dlttq_4,ltq_4,cheq_4,oibdpq_4,ppentq_4,piq_4,revtq_4,niq_4,cogsq_4,xoprq_4,xintq_4,oiadpq_4,dlcq_4,rdq_5,atq_5,dlttq_5,ltq_5,cheq_5,oibdpq_5,ppentq_5,piq_5,revtq_5,niq_5,cogsq_5,xoprq_5,xintq_5,oiadpq_5,dlcq_5,rdq_6,atq_6,dlttq_6,ltq_6,cheq_6,oibdpq_6,ppentq_6,piq_6,revtq_6,niq_6,cogsq_6,xoprq_6,xintq_6,oiadpq_6,dlcq_6,rdq_7,atq_7,dlttq_7,ltq_7,cheq_7,oibdpq_7,ppentq_7,piq_7,revtq_7,niq_7,cogsq_7,xoprq_7,xintq_7,oiadpq_7,dlcq_7,rdq_8,atq_8,dlttq_8,ltq_8,cheq_8,oibdpq_8,ppentq_8,piq_8,revtq_8,niq_8,cogsq_8,xoprq_8,xintq_8,oiadpq_8,dlcq_8,rdq_9,atq_9,dlttq_9,ltq_9,cheq_9,oibdpq_9,ppentq_9,piq_9,revtq_9,niq_9,cogsq_9,xoprq_9,xintq_9,oiadpq_9,dlcq_9,rdq_10,atq_10,dlttq_10,ltq_10,cheq_10,oibdpq_10,ppentq_10,piq_10,revtq_10,niq_10,cogsq_10,xoprq_10,xintq_10,oiadpq_10,dlcq_10,rdq_11,atq_11,dlttq_11,ltq_11,cheq_11,oibdpq_11,ppentq_11,piq_11,revtq_11,niq_11,cogsq_11,xoprq_11,xintq_11,oiadpq_11,dlcq_11,rdq_12,atq_12,dlttq_12,ltq_12,cheq_12,oibdpq_12,ppentq_12,piq_12,revtq_12,niq_12,cogsq_12,xoprq_12,xintq_12,oiadpq_12,dlcq_12
320,12364910,BUTLER INTERNATIONAL INC,BUTLQ,1997-04-22,105.201,28.94,68.834,0.906,2.817,12.934,0.945,104.697,0.841,89.113,101.88,1.201,2.146,7.441,1997-07-22,105.108,28.157,66.871,1.163,3.801,13.059,2.015,108.419,1.803,91.862,104.618,1.118,3.133,7.536,1997-10-21,103.638,31.444,62.791,0.531,4.148,13.665,2.326,106.465,2.098,89.287,102.317,1.07,3.396,0.649,1998-02-24,104.716,27.502,59.627,0.914,4.204,15.613,2.635,105.383,3.991,87.59,101.179,0.779,3.414,0.92,1998-04-22,116.161,28.454,69.777,0.631,3.577,16.096,1.763,106.723,1.229,88.515,103.146,0.993,2.756,1.292,1998-07-21,131.591,40.112,82.388,0.615,5.968,16.111,3.887,112.948,2.709,91.986,106.98,1.07,4.957,1.576,1998-10-20,155.737,62.18,103.767,0.91,6.651,16.193,4.156,112.755,2.909,90.111,106.104,1.307,5.463,5.275,1999-02-23,150.112,54.935,94.913,0.91,6.824,16.527,4.219,111.72,2.997,87.642,104.896,1.347,5.566,5.895,1999-04-19,156.045,56.854,99.069,0.503,5.124,16.985,2.768,105.878,1.716,83.843,100.754,1.113,3.881,5.221,1999-07-15,160.616,60.074,100.115,0.883,7.793,17.766,5.445,106.664,3.376,82.35,98.871,1.054,6.499,7.525,1999-10-19,158.836,63.32,100.269,0.741,6.689,18.116,4.169,101.839,2.746,79.459,95.15,1.196,5.365,5.303,2000-02-23,164.663,66.079,103.421,1.067,5.972,19.482,3.102,99.945,2.763,78.289,93.973,1.413,4.515,7.106
321,44305110,HOWELL CORP,HWL,1997-04-30,153.134,20.081,61.753,0.02,3.767,116.491,1.439,9.067,1.402,3.809,5.3,0.413,1.533,5.186,1997-07-28,150.272,17.581,58.365,0.019,3.721,103.743,1.056,7.904,0.639,3.21,4.183,0.441,1.431,5.185,1997-10-27,129.213,3.5,36.757,0.052,2.763,103.602,0.858,7.522,1.007,3.567,4.759,0.21,0.514,0.0,1998-03-04,266.711,117.0,169.072,0.056,4.494,226.228,1.427,10.17,1.033,4.239,5.676,0.607,1.807,20.0,1998-04-29,207.756,119.2,156.096,1.874,3.922,160.457,-68.379,14.267,-45.156,8.277,10.345,2.672,-65.828,20.0,1998-07-29,202.482,107.0,151.506,1.123,5.44,171.534,0.237,12.267,0.075,5.774,6.827,2.762,3.006,30.0,1998-10-28,204.988,107.5,153.715,0.232,6.048,169.832,0.605,12.525,1.12,6.386,6.477,2.772,3.206,30.0,1999-03-02,166.291,102.0,139.42,5.871,4.801,121.634,-36.619,12.363,-23.592,7.327,7.562,2.799,-34.043,22.0,1999-04-28,125.315,84.906,99.683,0.023,1.75,92.654,-2.598,8.878,-0.417,5.888,7.128,2.271,-0.364,0.0,1999-07-28,120.357,82.906,94.473,0.396,4.963,89.838,1.814,11.182,1.075,4.927,6.219,1.727,3.518,0.0,1999-10-27,122.25,81.0,94.943,0.502,6.521,90.188,3.567,13.368,2.245,6.019,6.847,1.642,5.154,0.0,2000-03-01,117.983,82.0,97.303,2.112,8.189,93.046,4.803,14.882,-5.803,6.259,6.693,1.689,6.444,0.0
322,30067T10,EXCEL TECHNOLOGY INC,XLTC,1997-04-08,49.419,0.0,9.086,14.548,2.993,2.45,2.577,16.328,1.624,8.223,13.335,0.135,2.649,0.864,1997-07-11,51.437,0.0,8.602,16.25,3.547,2.696,3.379,16.847,2.192,8.341,13.3,0.014,3.249,0.574,1997-10-07,58.746,0.0,9.683,20.948,3.591,3.528,3.565,16.505,2.319,7.853,12.914,0.006,3.271,0.201,1998-01-26,59.22,0.0,8.317,20.542,3.376,5.393,3.122,16.268,2.1,7.718,12.892,0.005,2.859,0.183,1998-04-13,60.347,0.0,7.993,20.437,2.66,7.105,2.5,14.299,1.611,6.929,11.639,0.004,2.271,0.164,1998-07-07,61.544,0.0,9.302,19.102,2.698,9.626,2.578,14.376,1.677,7.122,11.678,0.004,2.314,0.145,1998-10-13,72.742,6.5,18.436,5.564,3.632,10.967,3.068,17.512,1.994,8.435,13.88,0.069,2.953,0.125,1999-01-21,71.293,3.5,14.141,5.839,4.374,10.875,5.537,20.905,3.6,10.257,16.531,0.097,3.661,0.105,1999-04-13,70.768,0.0,11.276,3.481,4.484,10.972,3.696,20.018,2.477,9.409,15.534,0.03,3.696,0.07,1999-07-08,72.103,0.0,10.141,4.67,4.521,11.115,3.727,21.478,2.496,10.562,16.957,0.004,3.736,0.053,1999-10-06,76.438,0.0,11.139,7.853,5.498,10.932,4.947,23.547,3.315,11.482,18.049,0.009,4.881,0.04,2000-01-21,79.651,0.0,10.65,13.481,5.673,10.986,4.87,23.9,3.264,11.439,18.227,0.004,4.853,0.036
323,00440310,ACE CASH EXPRESS INC,AACE.,1996-10-23,122.788,66.563,97.175,61.976,2.542,20.781,0.566,19.021,0.345,16.479,16.479,0.548,1.114,18.399,1997-01-28,112.926,68.401,86.477,48.311,2.959,21.46,0.853,20.097,0.518,17.138,17.138,0.565,1.418,5.839,1997-04-22,133.176,72.234,104.087,66.451,6.489,22.671,4.232,26.219,2.569,19.73,19.73,0.623,4.855,14.654,1997-08-20,124.35,70.358,93.294,55.494,4.53,23.92,2.228,22.055,1.334,17.525,17.525,0.535,2.763,7.166,1997-10-24,122.592,75.67,90.926,52.87,3.329,24.756,1.009,21.694,0.61,18.365,18.365,0.497,1.506,1.831,1998-01-22,135.516,53.499,102.524,65.555,3.865,24.861,1.381,23.125,0.824,19.26,19.26,0.668,2.049,36.545,1998-04-22,130.264,78.079,93.964,59.824,7.897,25.069,5.246,29.34,3.148,21.443,21.443,0.738,5.984,0.605,1998-08-20,134.635,75.013,95.684,60.168,5.518,25.852,2.951,26.035,1.82,20.517,20.517,0.534,3.485,1.932,1998-10-22,139.506,62.66,99.447,61.213,4.058,26.758,1.326,26.023,0.796,21.965,21.965,0.651,1.977,16.861,1999-01-20,158.675,25.844,117.439,75.77,4.944,27.636,1.858,28.656,1.116,23.712,23.712,0.889,2.747,60.013,1999-04-22,143.557,25.187,97.842,61.032,10.612,29.197,6.723,36.009,4.095,25.397,25.397,1.622,8.345,51.476,1999-08-18,145.233,24.531,96.959,59.414,7.466,30.372,3.733,31.626,2.243,24.16,24.16,1.314,5.047,51.965
324,62458010,MOVADO GROUP INC,MOV,1997-05-28,221.288,40.0,120.884,5.33,1.384,16.393,-0.347,34.918,-0.26,14.201,33.534,0.915,0.568,36.439,1997-09-04,246.302,40.0,145.897,1.493,5.682,16.738,3.141,56.994,2.355,23.595,51.312,1.368,4.509,52.605,1997-12-02,275.999,40.0,130.709,2.882,14.653,17.358,12.014,84.535,9.307,34.484,69.882,1.685,13.699,40.386,1998-03-31,249.069,35.069,103.536,10.874,8.358,18.909,5.765,60.558,4.44,21.055,52.2,1.415,7.18,10.136,1998-05-28,252.761,35.0,108.539,2.387,2.306,21.575,0.192,41.65,0.148,15.834,39.344,1.012,1.204,24.441,1998-08-25,280.133,35.0,131.645,4.767,6.61,22.546,4.398,68.934,3.386,28.661,62.324,1.504,5.902,41.055,1998-12-02,320.756,35.0,152.738,5.469,18.147,23.451,15.593,97.455,12.007,38.848,79.308,1.435,17.028,58.611,1999-03-30,296.375,55.0,129.949,5.626,10.992,22.998,7.055,69.797,5.432,23.043,58.805,1.486,8.541,12.269,1999-06-04,327.319,55.0,166.819,37.614,3.189,25.297,5.601,47.653,4.312,17.425,44.464,1.147,1.996,50.226,1999-09-08,315.281,50.0,153.306,32.628,8.599,26.728,5.741,69.538,4.421,26.977,60.939,1.518,7.259,52.95,1999-11-30,312.788,50.0,138.546,15.328,20.006,27.371,17.88,99.032,13.767,36.397,79.026,1.132,19.012,25.0,2000-04-12,267.186,45.0,119.371,26.615,-10.836,27.593,-14.073,78.844,-8.779,40.679,89.68,1.575,-12.498,18.5
325,42026110,HAWKINS INC,HWKN,1997-02-12,55.116,0.512,10.645,17.894,2.438,13.35,2.386,19.936,1.456,15.386,17.498,0.012,2.053,0.06,1997-05-14,55.304,0.513,10.353,19.592,2.573,13.744,2.442,20.674,1.477,15.863,18.101,0.012,2.188,0.06,1997-08-14,57.986,0.513,10.072,18.724,3.552,14.733,4.878,23.866,2.964,17.572,20.314,0.012,3.158,0.06,1997-12-04,63.653,0.513,14.711,20.045,4.956,15.488,3.02,23.27,1.893,15.906,18.314,0.011,4.433,0.06,1998-02-12,61.963,0.423,11.124,17.651,3.17,16.754,3.126,22.667,1.897,17.143,19.497,0.011,2.762,0.089,1998-05-13,62.95,0.423,11.554,18.568,2.967,17.634,2.834,22.316,1.718,16.982,19.349,0.01,2.523,0.089,1998-08-13,65.014,0.424,11.389,17.679,3.883,18.253,3.683,25.72,2.229,19.032,21.837,0.012,3.377,0.089,1998-12-10,66.535,0.423,13.055,17.741,4.145,18.423,3.806,24.02,2.37,17.231,19.875,0.011,3.51,0.089,1999-02-16,64.927,0.328,9.317,19.246,3.092,18.687,5.72,23.311,3.426,17.703,20.219,0.009,2.672,0.095,1999-05-17,64.471,0.328,10.849,20.499,3.22,18.622,2.964,22.764,1.789,17.054,19.544,0.01,2.751,0.095,1999-08-17,64.15,0.328,9.57,19.917,4.289,18.84,4.073,24.96,2.441,17.777,20.671,0.009,3.712,0.095,1999-12-09,69.0,0.328,13.425,22.203,4.376,18.665,3.249,24.425,2.043,16.882,20.049,0.009,3.743,0.095
326,92552V10,VIASAT INC,VSAT,1997-07-29,37.947,1.151,12.835,12.852,2.175,5.311,1.865,14.476,1.175,8.89,12.301,0.05,1.706,0.907,1997-10-28,40.355,1.135,13.998,13.299,2.265,5.736,1.914,15.931,1.203,10.008,13.666,0.052,1.76,1.088,1998-02-03,42.594,1.269,14.63,13.071,2.541,6.81,2.14,15.991,1.351,9.699,13.45,0.055,2.006,1.037,1998-05-14,42.793,1.544,13.183,9.208,3.006,6.986,2.472,17.799,1.558,10.12,14.793,0.054,2.333,1.06,1998-08-06,44.066,2.047,12.602,11.839,2.865,7.371,2.247,16.304,1.389,9.144,13.439,0.07,2.177,1.312,1998-11-05,46.514,1.76,13.573,13.333,2.796,7.378,2.329,18.037,1.377,10.559,15.241,0.066,2.127,1.438,1999-02-11,48.858,1.501,14.169,16.345,3.173,7.021,2.607,18.928,1.657,11.713,15.755,0.063,2.485,1.318,1999-05-13,50.016,1.243,13.169,20.793,3.614,6.63,2.996,18.24,1.873,9.913,14.626,0.051,2.806,1.219,1999-08-12,51.213,0.984,12.304,16.379,3.673,6.244,2.997,17.035,1.805,8.824,13.362,0.047,2.788,1.126,1999-11-10,52.646,0.726,11.808,18.688,3.582,5.883,2.917,17.017,1.804,8.712,13.435,0.042,2.736,1.034,2000-02-10,55.173,0.504,12.08,19.159,3.416,7.011,2.862,18.041,2.007,9.693,14.625,0.037,2.616,0.997,2000-05-16,61.93,0.336,15.933,19.641,4.085,8.164,3.601,23.787,2.29,15.036,19.702,0.031,3.324,0.907
327,69840W10,PANERA BREAD CO,PNRA,1997-05-20,192.793,81.769,102.161,2.964,7.599,121.408,0.114,71.51,0.012,58.997,63.911,2.135,2.52,0.535,1997-08-18,192.445,82.004,102.079,0.88,5.407,120.803,-0.35,58.82,-0.166,49.659,53.413,1.608,1.488,0.333,1997-11-11,196.298,80.23,104.36,3.814,5.697,117.73,0.397,60.168,1.465,50.568,54.471,1.681,1.723,0.705,1998-02-26,186.516,72.527,93.953,0.853,5.847,112.232,0.112,60.392,0.496,50.698,54.545,1.78,1.958,0.438,1998-05-27,173.627,63.572,82.558,0.786,5.67,101.674,-3.807,74.963,-2.962,63.819,69.293,2.127,0.402,0.041,1998-08-13,174.49,64.236,83.671,0.69,4.879,102.476,-0.542,56.131,-0.379,46.78,51.252,1.407,0.944,0.041,1998-11-09,158.189,0.0,85.605,0.68,5.429,91.301,-22.638,58.154,-17.76,48.583,52.725,1.438,3.212,64.071,1999-03-05,153.618,64.089,80.548,1.86,4.613,38.856,0.834,60.412,0.607,51.118,55.799,1.424,3.366,0.041,1999-05-28,152.361,0.0,83.681,1.068,5.471,40.941,-4.162,77.925,-4.625,65.566,72.454,1.884,3.671,64.642,1999-08-23,88.443,0.0,18.978,1.296,3.212,44.698,1.118,36.877,0.365,30.112,33.665,0.62,1.794,0.0,1999-11-15,88.855,0.0,18.664,2.111,2.678,45.062,1.016,26.395,0.866,20.601,23.717,0.15,1.223,0.0,2000-03-20,91.029,0.0,17.783,1.936,4.282,47.191,2.267,30.162,2.765,22.333,25.88,0.091,2.576,0.0
328,14844930,CASTLE ENERGY CORP,CECX.,1997-02-14,103.211,4.627,34.295,5.274,6.907,35.351,3.494,20.625,2.236,12.059,13.718,0.199,3.508,6.0,1997-05-14,92.876,10.157,34.995,6.114,8.085,34.604,4.546,23.178,2.91,13.678,15.093,0.554,4.901,6.0,1997-08-13,87.931,0.0,12.498,43.347,5.183,2.598,21.799,15.265,20.363,8.93,10.082,0.285,2.03,0.0,1997-12-02,82.717,0.0,14.952,36.835,3.545,2.998,1.69,12.651,1.357,8.049,9.106,0.0,1.031,0.0,1998-02-11,88.687,0.0,18.787,51.984,6.28,3.586,4.41,20.979,2.822,13.711,14.699,0.0,3.752,0.0,1998-05-12,68.903,0.0,14.742,37.69,5.899,3.852,3.971,18.504,2.542,11.68,12.605,0.0,3.369,0.0,1998-08-14,70.174,0.0,19.191,38.988,6.065,4.161,4.037,17.464,6.864,10.38,11.399,0.0,3.525,0.0,1998-12-10,67.004,0.0,15.451,37.684,4.673,4.969,2.842,15.657,1.828,9.781,10.984,0.002,2.386,0.0,1999-02-16,67.426,0.0,13.805,41.83,5.888,5.082,3.923,20.936,2.511,13.599,15.048,0.0,3.455,0.0,1999-05-17,64.344,0.0,13.178,45.344,7.272,5.092,5.336,22.365,3.938,14.099,15.093,0.0,4.825,0.0,1999-08-19,63.463,0.0,12.132,30.832,2.389,25.906,0.905,9.668,0.9,5.749,7.279,0.0,0.145,0.0,1999-12-14,60.796,0.0,7.293,27.216,1.95,26.985,1.058,4.288,0.917,1.126,2.338,0.0,0.744,0.0
329,23785310,DATA RESEARCH ASSOC INC,DRAI,1997-01-16,35.965,0.0,7.919,14.76,0.992,6.078,0.9,7.128,0.541,4.648,6.136,0.0,0.698,0.0,1997-04-17,36.794,0.0,8.154,13.909,1.833,6.25,1.708,9.857,1.222,6.376,8.024,0.0,1.504,0.0,1997-07-17,37.653,0.0,7.949,17.185,1.819,6.541,1.677,8.702,1.031,5.197,6.883,0.0,1.482,0.0,1997-11-13,41.139,0.0,9.697,19.734,2.565,6.641,2.373,9.682,1.7,5.773,7.117,0.0,2.186,0.0,1998-01-15,40.251,0.0,8.378,19.635,0.977,6.865,0.832,7.453,0.492,4.99,6.476,0.0,0.596,0.0,1998-04-16,39.646,0.0,8.461,18.91,1.504,6.977,0.946,8.339,0.583,5.302,6.835,0.0,1.089,0.0,1998-07-16,38.478,0.0,8.597,15.79,1.693,6.893,1.446,8.311,0.974,4.752,6.618,0.0,1.239,0.0,1998-11-12,40.73,0.0,9.225,17.203,2.818,6.72,2.259,8.442,1.651,4.557,5.624,0.0,2.35,0.0,1999-01-21,40.549,0.0,9.2,18.284,0.388,7.131,0.185,6.387,0.125,4.451,5.999,0.0,-0.079,0.0,1999-04-22,37.895,0.0,7.895,15.937,0.62,6.834,0.313,6.991,0.211,4.767,6.371,0.0,0.162,0.0,1999-07-22,36.717,0.0,8.119,16.008,1.392,6.528,1.09,7.656,0.736,4.991,6.264,0.0,0.897,0.0,1999-11-11,38.102,0.0,9.397,17.022,2.144,6.228,1.827,8.96,1.261,5.225,6.816,0.0,1.601,0.0
330,37639510,GLACIER WATER SERVICES,GWSV,1997-05-12,57.77,26.958,33.889,0.011,2.493,47.298,-0.177,11.176,-0.111,7.075,8.683,0.319,0.613,0.0,1997-07-17,58.551,26.241,34.129,0.01,4.352,48.128,0.636,16.038,0.398,9.834,11.686,0.528,2.034,0.0,1997-10-30,58.515,26.022,34.013,0.01,4.61,48.619,0.003,17.138,0.032,10.573,12.528,0.569,2.293,0.0,1998-02-10,59.473,28.732,34.85,0.328,3.07,48.523,0.161,12.942,0.111,8.087,9.872,0.572,0.733,0.0,1998-04-29,115.486,85.0,92.178,48.817,2.462,51.294,-0.738,12.814,-0.486,8.411,10.352,1.636,0.025,0.0,1998-07-27,113.321,85.0,91.173,45.452,2.527,53.254,-0.546,14.433,-0.391,9.284,11.906,1.925,-0.042,0.0,1998-11-06,105.29,85.0,92.724,35.597,3.67,54.897,0.553,16.916,0.293,10.61,13.246,1.927,1.046,0.0,1999-02-26,100.515,85.0,91.231,31.146,1.056,54.939,-3.924,12.158,-2.688,8.422,11.102,1.958,-1.526,0.0,1999-05-07,97.949,87.125,92.304,24.077,2.198,55.93,-3.884,12.623,-2.592,8.236,10.425,1.98,-0.401,0.0,1999-08-02,99.268,85.0,94.354,24.527,2.36,57.15,-2.481,14.232,-1.714,9.305,11.872,2.036,-0.223,4.625,1999-10-26,95.796,83.483,91.366,20.173,3.588,58.146,-0.773,15.706,-0.436,10.045,12.118,2.0,0.903,3.09,2000-02-18,89.409,76.448,84.736,14.031,2.501,58.936,-2.156,14.213,0.124,9.398,11.712,1.843,-0.372,3.3
331,59078710,MESSAGEMEDIA INC,MESG.1,1997-04-24,15.699,1.2,4.227,13.083,-3.384,2.021,-3.474,0.393,-3.474,0.112,3.777,0.025,-3.642,0.0,1997-07-28,11.584,1.2,3.962,9.097,-3.806,1.995,-3.962,0.393,-3.962,0.06,4.199,0.024,-4.095,0.0,1997-10-30,7.818,0.0,4.67,5.315,-4.344,1.793,-4.537,0.326,-4.537,0.046,4.67,0.021,-4.619,0.0,1998-01-28,9.048,0.0,4.932,6.331,-3.775,1.859,-3.974,0.339,-3.974,0.053,4.114,0.025,-4.051,0.0,1998-05-04,4.631,0.0,3.943,2.291,-3.196,1.71,-3.577,0.281,-3.577,0.019,3.477,0.027,-3.595,0.0,1998-07-30,8.296,0.0,2.814,6.302,-2.682,1.533,-3.961,0.217,-3.961,0.016,2.899,0.037,-3.123,0.0,1998-10-29,9.597,0.0,1.578,7.621,-1.42,1.286,-1.657,0.347,-1.657,0.01,1.767,0.004,-1.725,0.0,1999-02-04,31.221,0.053,2.737,4.659,-2.085,1.476,-4.637,0.443,-4.637,0.053,2.528,0.016,-3.411,0.109,1999-04-29,34.915,0.025,2.876,11.635,-2.581,1.274,-7.004,0.754,-7.004,0.108,3.335,0.017,-5.994,0.031,1999-07-30,30.409,0.007,2.054,10.112,-2.831,1.225,-6.152,1.302,-6.152,0.273,4.133,0.054,-6.233,0.017,1999-10-26,102.109,0.041,6.543,7.405,-5.185,2.551,-13.749,3.053,-13.749,1.686,8.238,0.009,-13.858,0.027,2000-02-09,123.191,0.036,5.801,37.92,-6.288,4.728,-19.364,4.913,-19.364,2.522,11.201,0.009,-19.724,0.025
332,12641910,CTC COMMUNICATIONS GROUP INC,CPTLQ,1997-07-16,20.84,0.0,5.165,3.409,2.467,2.173,2.338,11.659,1.374,2.257,9.192,0.004,2.281,0.0,1997-10-15,22.135,0.0,5.181,4.373,2.295,2.78,2.114,11.845,1.244,2.497,9.55,0.006,2.079,0.0,1998-01-22,25.513,1.671,7.991,1.101,1.183,5.509,0.861,11.156,0.506,2.591,9.973,0.012,0.835,0.175,1998-06-03,30.967,8.244,19.387,2.168,-9.11,6.539,-9.683,6.287,-6.008,5.275,15.397,0.084,-9.778,1.428,1998-08-10,42.631,7.903,24.402,5.376,-7.872,7.0,-8.633,12.836,-8.029,11.613,20.708,0.418,-8.377,1.443,1998-11-05,49.607,22.114,43.266,2.168,-7.912,10.794,-11.541,14.516,-10.733,12.385,22.428,1.061,-8.522,0.25,1999-02-10,67.529,40.63,73.373,2.597,-9.833,25.441,-12.344,19.024,-11.48,16.428,28.857,1.469,-10.891,1.313,1999-05-20,69.402,61.922,95.953,2.254,-7.921,37.458,-20.247,24.588,-20.996,21.441,32.509,2.877,-9.526,4.935,1999-07-28,85.299,78.575,122.2,1.128,-9.284,49.613,-15.119,31.047,-15.119,26.089,40.331,3.771,-11.388,5.269,1999-10-28,139.227,83.239,126.49,44.572,-4.966,55.161,-12.293,35.109,-12.293,27.399,40.075,4.221,-8.618,5.611,2000-01-27,126.745,79.575,127.623,15.522,-4.318,68.532,-14.217,40.369,-14.217,30.409,44.687,4.262,-10.243,5.871,2000-05-25,162.233,118.959,177.933,20.093,-4.594,91.235,-15.444,46.576,-17.874,35.689,51.17,3.908,-11.667,10.163
333,83085910,SKYMALL INC,SKYM,1997-05-06,17.248,0.089,8.22,9.602,0.466,2.259,0.427,11.591,0.427,6.487,11.125,0.042,0.343,0.536,1997-08-05,15.79,0.084,6.441,9.113,0.335,2.243,0.321,12.299,0.321,6.799,11.964,0.016,0.181,2.176,1997-11-03,15.449,0.077,6.388,7.102,0.355,3.319,0.323,12.968,0.323,7.567,12.613,0.033,0.215,0.44,1998-02-17,26.634,0.066,16.327,9.412,1.862,4.133,1.8,23.96,1.5,13.637,22.098,0.008,1.67,0.064,1998-04-23,19.229,0.041,8.975,7.249,0.186,4.181,0.123,13.164,0.074,6.591,12.978,0.008,-0.032,0.064,1998-08-11,23.146,0.025,12.538,7.888,0.481,4.371,0.359,13.77,0.215,6.9,13.289,0.01,0.25,0.064,1998-11-05,22.582,0.001,11.594,7.188,0.955,4.943,0.63,13.592,0.38,5.934,12.637,0.004,0.522,0.08,1999-03-02,32.666,0.044,18.403,7.785,3.35,6.474,3.146,25.731,1.882,12.964,22.381,0.01,3.114,0.226,1999-05-11,25.151,0.017,11.927,3.56,-3.197,6.81,-3.533,14.179,-2.215,7.11,17.376,0.011,-3.598,0.233,1999-08-10,28.275,2.829,19.646,0.761,-7.526,8.802,-7.89,17.232,-5.295,9.591,24.758,0.009,-7.948,0.221,1999-11-09,33.577,7.609,28.436,0.945,-5.745,11.396,-6.488,16.395,-3.444,8.56,22.14,0.13,-6.397,0.215,2000-02-29,50.249,5.19,34.631,16.06,-5.994,12.869,-7.142,31.135,-13.186,18.801,37.129,0.133,-6.879,0.028
334,87137110,SYLVAN INC,SYLN,1997-04-30,84.862,28.408,43.133,4.56,3.754,47.084,2.185,19.913,1.533,11.499,16.159,0.5,2.651,3.139,1997-07-29,85.118,27.932,43.276,3.616,3.722,48.014,1.969,19.565,1.338,11.351,15.843,0.51,2.591,3.015,1997-10-30,87.377,27.413,43.517,5.463,4.094,48.169,2.401,20.54,1.64,12.04,16.446,0.525,2.94,2.994,1998-02-13,93.68,32.69,48.775,5.567,4.574,47.628,2.891,21.542,1.971,12.366,16.968,0.523,3.356,0.448,1998-05-05,93.584,32.207,47.303,5.471,4.614,47.336,2.856,21.988,1.933,12.459,17.374,0.528,3.386,0.467,1998-07-29,95.874,31.841,47.876,4.863,3.925,50.247,2.092,20.971,1.481,12.206,17.046,0.534,2.663,0.789,1998-10-28,101.048,33.279,50.104,5.213,3.938,52.388,1.999,22.316,1.306,13.38,18.378,0.557,2.579,0.809,1999-02-16,102.55,34.586,50.938,6.497,4.502,53.439,1.878,24.28,1.617,14.704,19.778,0.551,3.083,0.825,1999-04-27,98.055,32.024,48.453,6.07,3.581,51.85,1.761,22.115,1.271,12.948,18.534,0.535,2.217,3.141,1999-07-29,97.461,32.189,49.177,6.955,3.683,51.864,1.792,21.305,1.32,12.565,17.622,0.525,2.33,2.992,1999-11-02,101.131,36.231,54.305,7.889,4.164,52.812,2.181,22.222,1.502,13.048,18.058,0.595,2.793,2.977,2000-02-10,109.495,43.544,60.858,7.601,4.634,54.249,2.59,23.969,2.035,13.931,19.335,0.576,3.216,0.418
335,65528610,NOLAND CO,NOLD,1997-04-16,221.04,45.036,104.39,4.808,1.985,77.557,1.022,110.93,0.638,86.962,108.945,0.755,0.301,16.283,1997-07-16,224.178,43.308,107.151,5.39,1.891,78.879,1.051,117.719,0.655,93.24,115.828,0.816,0.204,21.741,1997-10-16,220.71,43.297,102.982,5.589,2.826,79.085,1.572,122.014,0.98,96.41,119.188,0.786,1.058,14.558,1998-02-24,218.448,39.784,97.681,5.674,5.697,79.425,5.239,114.302,3.27,88.295,108.605,0.721,4.531,13.994,1998-04-15,224.431,38.773,103.349,5.585,1.99,84.957,1.051,103.885,0.656,81.414,101.895,0.809,0.07,26.805,1998-07-16,236.54,43.626,114.341,6.607,3.904,85.832,2.63,119.919,1.64,94.183,116.015,0.892,1.911,25.162,1998-10-14,243.371,42.675,119.855,4.264,3.833,86.808,2.544,124.851,1.587,98.437,121.018,0.887,1.804,29.196,1999-02-24,234.328,32.413,109.095,3.319,1.884,85.805,2.966,116.824,1.987,91.907,114.94,0.91,1.734,32.897,1999-04-14,229.252,32.151,103.643,4.132,2.388,85.114,1.318,114.25,0.822,90.424,111.862,0.767,0.222,30.043,1999-07-14,235.925,30.039,108.74,4.274,4.056,84.696,2.946,125.138,1.838,98.901,121.082,0.74,1.919,30.986,1999-10-13,229.529,28.278,101.211,4.075,3.366,83.803,2.218,126.276,1.383,100.291,122.91,0.681,1.25,25.175,2000-02-21,233.619,28.015,101.457,2.528,7.463,83.541,6.83,117.166,4.104,87.826,109.703,0.631,5.432,20.601
