,cusip,conm,tic,rdq_1,atq_1,dlttq_1,ltq_1,cheq_1,oibdpq_1,ppentq_1,piq_1,revtq_1,niq_1,cogsq_1,xoprq_1,xintq_1,oiadpq_1,dlcq_1,rdq_2,atq_2,dlttq_2,ltq_2,cheq_2,oibdpq_2,ppentq_2,piq_2,revtq_2,niq_2,cogsq_2,xoprq_2,xintq_2,oiadpq_2,dlcq_2,rdq_3,atq_3,dlttq_3,ltq_3,cheq_3,oibdpq_3,ppentq_3,piq_3,revtq_3,niq_3,cogsq_3,xoprq_3,xintq_3,oiadpq_3,dlcq_3,rdq_4,atq_4,dlttq_4,ltq_4,cheq_4,oibdpq_4,ppentq_4,piq_4,revtq_4,niq_4,cogsq_4,xoprq_4,xintq_4,oiadpq_4,dlcq_4,rdq_5,atq_5,dlttq_5,ltq_5,cheq_5,oibdpq_5,ppentq_5,piq_5,revtq_5,niq_5,cogsq_5,xoprq_5,xintq_5,oiadpq_5,dlcq_5,rdq_6,atq_6,dlttq_6,ltq_6,cheq_6,oibdpq_6,ppentq_6,piq_6,revtq_6,niq_6,cogsq_6,xoprq_6,xintq_6,oiadpq_6,dlcq_6,rdq_7,atq_7,dlttq_7,ltq_7,cheq_7,oibdpq_7,ppentq_7,piq_7,revtq_7,niq_7,cogsq_7,xoprq_7,xintq_7,oiadpq_7,dlcq_7,rdq_8,atq_8,dlttq_8,ltq_8,cheq_8,oibdpq_8,ppentq_8,piq_8,revtq_8,niq_8,cogsq_8,xoprq_8,xintq_8,oiadpq_8,dlcq_8,rdq_9,atq_9,dlttq_9,ltq_9,cheq_9,oibdpq_9,ppentq_9,piq_9,revtq_9,niq_9,cogsq_9,xoprq_9,xintq_9,oiadpq_9,dlcq_9,rdq_10,atq_10,dlttq_10,ltq_10,cheq_10,oibdpq_10,ppentq_10,piq_10,revtq_10,niq_10,cogsq_10,xoprq_10,xintq_10,oiadpq_10,dlcq_10,rdq_11,atq_11,dlttq_11,ltq_11,cheq_11,oibdpq_11,ppentq_11,piq_11,revtq_11,niq_11,cogsq_11,xoprq_11,xintq_11,oiadpq_11,dlcq_11,rdq_12,atq_12,dlttq_12,ltq_12,cheq_12,oibdpq_12,ppentq_12,piq_12,revtq_12,niq_12,cogsq_12,xoprq_12,xintq_12,oiadpq_12,dlcq_12
525,18002R10,CLARE INC,CPCL,1996-07-29,117.754,3.195,27.001,47.831,5.124,27.136,4.291,34.038,2.791,21.269,28.914,0.119,3.979,1.666,1996-10-28,118.863,3.236,40.063,43.616,2.933,30.658,-13.884,30.019,-12.438,18.774,27.086,0.117,1.911,1.239,1997-01-23,116.359,2.946,36.43,35.785,3.186,35.52,1.754,31.374,1.193,19.776,28.188,0.113,1.735,1.216,1997-04-30,111.17,0.55,29.904,37.43,3.297,28.976,2.392,32.73,1.543,20.979,29.433,0.103,2.11,0.511,1997-07-29,110.208,0.588,27.065,33.098,3.268,30.506,2.623,34.667,1.652,22.326,31.399,0.028,2.084,0.518,1997-10-23,111.352,0.615,25.344,30.141,4.613,33.256,3.394,39.204,2.139,25.557,34.591,0.071,3.146,0.517,1998-01-20,113.657,0.638,25.104,29.291,3.913,36.047,3.538,40.684,2.229,27.342,36.771,0.074,3.184,0.517,1998-04-30,114.186,0.0,23.029,26.364,5.365,38.777,3.637,41.716,2.292,26.861,36.351,0.042,3.404,0.666,1998-07-23,111.473,0.0,18.436,22.864,4.162,40.128,2.681,36.694,1.693,23.798,32.532,0.023,2.446,0.689,1998-10-22,108.92,0.389,23.227,6.033,2.103,41.639,-9.221,33.887,-7.693,22.463,31.784,0.057,-0.147,0.924,1999-01-21,107.432,0.318,21.644,4.153,2.356,41.205,0.151,37.248,0.091,25.102,34.892,0.077,0.284,0.982,1999-04-29,109.215,0.282,23.02,7.796,4.035,40.275,0.806,36.084,0.326,22.025,32.049,0.075,0.585,0.248
526,10947340,BRIGHTPOINT INC,CELL,1996-04-12,95.832,0.0,34.778,0.003,4.377,3.767,4.067,112.96,2.902,104.906,108.583,0.184,4.251,9.636,1996-07-23,142.754,0.0,73.528,5.979,4.599,6.05,1.203,119.896,0.397,111.207,115.297,0.439,4.392,37.892,1996-10-30,156.244,27.208,78.649,4.592,7.389,9.802,6.6,145.29,3.209,132.796,137.901,0.549,7.149,0.0,1997-01-28,299.045,79.564,203.125,32.255,9.695,8.207,8.253,211.572,4.529,193.9,201.877,0.946,9.199,0.0,1997-04-22,276.258,102.307,174.937,19.153,8.566,12.397,8.215,199.169,5.416,182.507,190.603,1.123,7.906,0.0,1997-07-16,286.157,97.501,175.633,16.939,9.73,16.806,6.991,220.027,4.867,201.257,210.297,1.983,8.974,0.0,1997-10-21,343.531,65.132,149.211,20.22,10.965,20.068,8.515,243.21,5.928,221.409,232.245,1.283,9.798,0.0,1998-01-27,456.702,146.963,257.154,6.419,16.62,23.42,13.206,373.243,9.299,341.286,356.623,1.978,15.184,0.0,1998-04-21,552.435,173.344,328.236,36.489,17.011,33.415,12.58,343.333,8.843,311.665,326.322,3.412,15.42,0.0,1998-07-21,559.928,250.141,325.532,40.02,18.325,38.944,12.877,329.813,9.058,296.887,311.488,3.027,15.904,0.0,1998-10-22,632.782,280.407,384.751,37.204,19.349,45.567,13.387,445.772,9.418,404.846,426.423,3.11,16.497,0.0,1999-01-28,714.45,286.706,474.854,49.528,25.543,48.27,-7.607,509.704,-7.143,462.648,484.161,2.923,21.065,0.0
527,79604V10,SAMSONITE INTERNATIONAL SA,3SAMC,1996-06-13,612.895,285.008,596.474,4.482,20.43,139.571,-7.514,169.867,-10.802,96.032,149.437,9.11,-0.738,39.673,1996-09-11,608.995,295.255,599.431,9.367,16.187,136.854,-4.628,179.44,-6.183,105.267,163.253,8.924,-0.701,41.625,1996-12-09,598.504,273.167,573.885,3.145,23.619,138.17,7.984,203.817,3.372,117.449,180.198,9.078,15.438,26.804,1997-03-21,592.658,267.755,563.52,9.343,19.86,143.959,4.265,188.014,2.29,108.533,168.154,8.558,12.208,24.957,1997-06-04,589.404,149.829,410.592,3.11,21.009,141.092,15.546,169.562,1.866,93.909,148.553,6.207,13.801,13.254,1997-09-08,604.478,166.106,410.964,7.36,26.266,140.505,23.429,179.544,17.301,96.1,153.278,4.898,19.219,10.498,1997-12-01,643.705,180.996,432.303,15.766,31.911,141.754,36.519,211.104,16.955,115.814,179.193,4.672,24.649,11.091,1998-03-23,610.049,172.246,395.02,3.134,20.576,142.351,4.758,176.665,4.577,97.033,156.089,4.141,13.499,12.617,1998-06-15,617.758,203.629,414.055,6.911,5.202,140.964,-7.368,156.676,-10.925,91.854,151.474,4.809,-1.741,13.746,1998-09-14,630.853,475.146,688.131,20.957,-1.538,141.076,-18.797,163.662,-27.333,94.372,165.2,7.532,-8.212,14.817,1998-12-14,671.687,480.6,722.727,30.377,27.389,148.29,5.097,199.077,2.964,107.155,171.688,14.034,20.94,15.833,1999-03-24,621.435,496.173,729.386,41.932,15.573,149.641,-33.61,178.006,-53.484,98.322,162.433,13.579,8.585,15.332
528,59100210,META GROUP INC,METG,1996-05-02,50.887,0.0,17.973,35.139,1.003,1.744,1.242,8.138,0.719,4.541,7.135,0.0,0.778,0.0,1996-08-02,55.926,0.0,18.551,35.413,1.102,1.919,1.305,8.633,0.731,4.579,7.531,0.0,0.851,0.0,1996-11-05,58.834,0.0,20.056,36.457,1.472,2.114,1.686,9.643,0.966,4.788,8.171,0.0,1.188,0.0,1997-02-10,70.171,0.0,27.443,35.019,1.956,2.33,2.123,10.552,1.21,5.0,8.596,0.0,1.63,0.0,1997-05-05,71.959,0.0,22.383,34.712,1.78,2.486,1.912,10.811,1.107,5.532,9.031,0.0,1.447,0.0,1997-08-04,74.711,0.0,23.575,37.658,1.931,2.61,2.066,11.738,1.198,5.838,9.807,0.0,1.565,0.0,1997-10-29,78.143,0.0,25.494,39.451,2.326,2.798,2.506,13.418,1.57,6.344,11.092,0.0,1.935,0.0,1998-02-09,89.453,0.0,34.053,36.61,3.073,2.765,3.263,15.228,1.892,6.888,12.155,0.0,2.662,0.0,1998-05-05,88.827,0.0,31.497,35.124,2.638,3.122,2.796,15.142,1.648,7.538,12.504,0.0,2.191,0.0,1998-08-03,90.055,0.0,30.084,34.321,3.116,3.278,3.34,16.46,1.967,7.857,13.344,0.0,2.663,0.0,1998-11-03,93.984,0.0,31.199,33.811,3.745,3.684,3.968,18.454,2.356,8.675,14.709,0.0,3.287,0.0,1999-02-08,112.187,0.0,39.497,30.976,4.733,4.553,4.855,22.729,2.814,11.028,17.996,0.0,4.197,0.0
529,12501010,C-COR INC,CCBL,1995-10-10,85.781,2.008,36.005,1.383,5.519,23.362,4.038,39.64,2.631,27.491,34.121,0.375,4.201,17.268,1996-01-17,84.044,7.217,33.189,3.609,2.909,24.074,1.136,35.657,0.696,25.989,32.748,0.326,1.578,10.851,1996-04-17,79.097,7.406,26.864,2.802,3.223,25.283,1.841,36.904,1.362,26.68,33.681,0.167,1.963,6.744,1996-08-14,78.407,7.201,25.09,1.838,2.557,25.617,1.679,36.697,1.23,26.508,34.14,0.092,1.74,1.976,1996-10-16,78.652,6.994,24.426,0.994,3.664,25.281,2.31,31.844,0.759,23.329,28.18,0.062,2.346,0.828,1997-01-15,77.947,6.786,23.34,2.481,2.141,25.781,0.786,30.701,0.335,23.397,28.56,0.054,0.819,0.825,1997-04-17,78.443,6.577,26.681,1.561,2.249,26.207,1.052,32.801,0.165,25.083,30.552,0.059,0.965,3.637,1997-08-20,71.119,6.367,29.441,0.811,2.605,25.06,1.555,36.595,-7.437,28.005,33.99,0.143,1.619,4.3,1997-10-14,71.679,6.155,28.032,0.834,4.887,24.959,2.892,37.065,1.881,26.85,32.178,0.077,3.264,0.839,1998-01-21,75.108,5.942,29.768,0.493,4.251,26.442,2.398,37.185,1.586,27.472,32.934,0.076,2.599,2.857,1998-04-15,78.027,5.728,30.439,0.776,4.256,27.983,2.789,40.248,2.24,30.167,35.992,0.115,2.849,2.526,1998-08-24,75.518,5.513,25.328,2.669,4.814,27.751,2.685,37.646,2.538,26.968,32.832,0.067,3.396,0.854
530,88710010,TIMBERLAND CO  -CL A,TBL,1996-04-18,418.586,199.264,277.491,32.811,7.948,52.026,-1.573,127.684,-0.975,77.214,119.736,4.798,3.082,7.744,1996-07-18,418.073,199.071,283.358,19.937,-0.094,49.963,-10.895,113.648,-6.88,68.46,113.742,5.489,-5.622,7.755,1996-10-18,459.988,198.875,308.078,18.676,36.068,47.618,26.174,227.547,16.901,139.872,191.479,4.856,31.273,7.767,1997-02-06,449.586,171.676,284.226,93.336,28.337,48.984,17.232,221.094,11.373,132.832,192.757,5.439,22.156,17.778,1997-04-17,441.082,136.129,273.846,95.894,15.425,47.535,6.137,150.684,4.296,84.561,135.259,4.577,10.495,43.135,1997-07-17,412.946,120.924,243.681,31.052,9.435,48.761,0.796,132.18,0.557,75.251,122.745,3.553,3.94,27.802,1997-10-15,470.69,120.0,276.061,37.485,45.281,48.482,35.653,274.699,24.957,163.485,229.418,3.438,40.286,27.0,1998-02-05,420.003,100.0,205.108,98.771,34.004,52.91,25.015,238.895,17.511,142.633,204.891,3.265,29.132,0.0,1998-04-16,425.162,100.0,202.343,86.716,16.504,53.215,10.831,163.058,7.365,92.013,146.554,2.234,11.983,0.0,1998-07-16,421.487,100.0,194.594,24.757,9.498,53.659,2.796,144.74,1.901,82.717,135.242,2.337,4.485,0.0,1998-10-15,489.395,100.0,230.58,19.341,50.065,53.618,42.786,291.858,29.095,171.074,241.793,2.49,45.168,0.0,1999-02-04,469.467,100.0,203.274,151.889,36.722,56.921,30.581,262.512,20.795,157.011,225.79,2.477,32.954,0.0
531,57948930,MCCLATCHY CO  -CL A,MNI,1996-04-18,881.241,232.0,413.536,0.214,23.093,348.69,7.833,146.303,4.386,94.564,123.21,3.453,10.097,10.0,1996-07-18,882.134,217.0,405.21,5.069,35.451,348.942,19.816,156.919,11.205,93.123,121.468,3.499,22.195,10.0,1996-10-18,869.736,209.0,382.868,4.176,35.889,346.46,20.189,155.543,11.442,89.211,119.654,3.307,22.639,0.0,1997-01-30,875.666,190.0,372.552,5.877,43.756,341.79,30.077,165.468,17.46,89.145,121.712,3.062,30.304,0.0,1997-04-16,857.988,155.0,341.187,7.323,36.165,337.429,26.544,150.621,15.431,84.754,114.456,2.668,22.915,0.0,1997-07-17,860.118,143.0,327.539,8.255,46.061,334.084,30.274,162.28,17.668,86.466,116.219,2.333,32.67,0.0,1997-10-16,855.25,119.0,307.99,7.387,40.56,328.51,26.319,159.6,15.589,88.21,119.04,2.004,27.034,0.0,1998-01-29,853.781,94.0,289.112,8.671,46.969,325.186,33.854,169.449,20.544,90.756,122.48,1.693,33.867,0.0,1998-04-30,2334.251,1103.325,1570.563,60.465,37.138,455.591,19.261,163.963,9.245,95.461,126.825,4.037,22.665,21.675,1998-07-20,2258.515,1044.005,1481.069,4.586,80.119,449.899,33.652,267.007,16.682,142.007,186.888,20.178,52.525,6.995,1998-10-19,2237.069,1026.571,1448.34,0.957,74.349,444.371,28.624,263.129,14.026,142.832,188.78,20.32,48.863,6.429,1999-02-02,2246.725,1004.0,1439.72,9.65,83.038,453.402,40.566,274.552,21.098,140.238,191.514,18.285,56.805,0.0
532,85231230,STAAR SURGICAL CO,STAA,1996-05-13,42.068,1.311,11.575,4.019,2.66,7.114,2.304,9.529,1.498,1.795,6.869,0.07,2.182,4.716,1996-07-29,44.391,1.138,12.075,3.872,3.081,7.486,2.418,10.327,1.745,1.706,7.246,0.151,2.344,5.147,1996-10-30,50.18,0.967,15.413,6.586,3.368,7.914,2.72,10.799,1.775,2.077,7.431,0.173,2.81,8.035,1997-03-13,51.119,0.844,14.515,6.47,3.263,8.921,2.788,11.558,1.873,2.323,8.295,0.056,2.741,8.193,1997-05-08,49.892,0.71,11.511,3.999,3.363,8.972,2.586,10.555,1.749,1.815,7.192,0.115,2.718,5.653,1997-08-05,52.967,4.58,12.16,4.013,3.729,9.236,2.878,11.584,1.954,1.862,7.855,0.104,2.896,1.899,1997-11-05,53.712,2.971,10.758,3.669,4.179,9.283,3.045,11.825,2.064,1.927,7.646,0.2,3.346,1.885,1998-03-12,62.391,6.666,17.607,6.279,4.522,10.024,3.18,11.556,1.652,1.133,7.034,0.177,3.308,1.608,1998-04-29,69.109,6.473,22.53,3.594,4.054,10.619,2.635,14.101,1.675,2.963,10.047,0.184,2.734,1.124,1998-07-29,71.228,8.145,23.236,3.735,3.827,10.703,2.688,13.983,1.523,2.743,10.156,0.113,2.741,1.075,1998-11-13,70.261,9.635,22.717,3.24,2.543,10.276,0.92,12.902,-1.281,3.397,10.359,0.19,1.362,1.118,1999-03-23,73.29,10.022,24.728,4.69,1.476,10.38,0.555,14.157,0.54,5.091,12.681,0.074,0.724,2.312
533,45323G10,INACOM CORP,ICPXQ,1996-04-17,630.396,23.667,478.102,47.629,15.269,41.292,5.067,642.081,2.99,579.571,626.812,4.873,9.94,126.667,1996-07-17,631.854,68.85,473.541,24.835,16.936,44.407,7.499,769.86,4.424,697.336,752.924,5.046,12.545,92.667,1996-10-18,764.357,62.05,594.946,23.768,18.757,55.287,8.544,769.452,5.041,690.51,750.695,4.398,12.942,129.367,1997-02-05,847.6,55.25,670.77,31.41,24.656,59.125,10.609,920.662,6.278,829.465,896.006,6.088,18.377,140.77,1997-04-21,760.293,55.25,567.229,37.397,22.482,67.077,8.89,841.69,5.245,766.045,819.208,7.036,15.926,80.0,1997-07-17,944.912,55.25,737.9,30.72,26.22,69.674,11.372,972.214,6.709,883.499,945.994,7.148,18.52,120.0,1997-10-16,1004.089,55.25,789.841,27.481,27.703,86.366,12.24,1013.334,7.229,919.467,985.631,7.489,19.729,88.5,1998-02-03,960.539,141.5,635.323,52.592,33.764,89.847,17.369,1069.064,10.273,967.025,1035.3,7.351,24.72,0.0,1998-04-23,1103.574,141.5,755.953,34.049,66.564,91.376,28.661,1671.888,16.737,1470.004,1605.324,18.669,47.33,48.5,1998-07-20,1162.688,141.5,761.464,54.491,61.023,93.442,21.376,1841.387,11.857,1625.928,1780.364,21.792,43.168,113.2,1998-10-20,1158.646,141.5,744.445,30.271,21.969,94.583,-17.383,1658.116,-12.887,1450.175,1636.147,19.01,1.627,105.0,1999-02-02,1103.539,201.5,678.402,54.416,39.015,98.202,18.063,1057.015,10.658,934.958,1018.0,8.1,26.163,0.0
534,75086210,RAINBOW TECHNOLOGIES INC,RNBO,1996-04-24,84.972,2.472,15.59,39.327,5.168,11.004,4.742,20.581,2.833,9.148,15.413,0.087,4.321,0.308,1996-07-24,85.312,2.338,13.792,40.919,5.08,11.133,4.545,20.85,2.676,9.202,15.77,0.081,4.275,0.302,1996-10-25,85.462,2.258,11.282,40.916,4.6,11.48,3.879,19.082,2.047,7.824,14.482,0.08,3.804,0.301,1997-02-25,93.364,2.145,14.288,43.172,5.654,12.08,4.77,21.197,2.961,9.275,15.543,0.077,4.865,0.301,1997-04-25,91.487,1.93,11.325,44.752,4.654,11.97,4.045,20.783,2.432,9.483,16.129,0.07,3.833,0.276,1997-07-22,94.992,1.785,14.4,43.751,5.138,15.328,4.939,22.844,2.814,9.661,17.706,0.07,4.097,0.264,1997-10-21,95.391,1.708,11.175,39.695,5.338,16.209,4.724,22.256,2.787,9.603,16.918,0.052,4.407,0.263,1998-02-23,103.051,1.616,14.969,36.397,6.315,16.533,5.494,28.841,3.299,14.373,22.526,0.063,5.196,0.259,1998-04-22,101.378,1.506,13.376,28.245,5.228,16.48,1.232,25.03,-0.619,11.482,19.802,0.056,3.973,0.251,1998-07-21,105.821,1.47,14.114,33.484,5.849,17.078,4.752,26.76,2.87,12.566,20.911,0.053,4.395,0.256,1998-10-20,110.914,1.524,15.332,37.488,5.07,18.064,4.227,26.758,2.601,13.213,21.688,0.053,3.583,0.278,1999-02-23,109.753,1.458,17.237,36.395,4.218,15.96,-1.289,30.684,-2.362,16.02,26.466,0.058,1.983,0.278
535,89272110,TRAFFIX INC,TRFX.,1996-04-16,36.971,0.0,19.826,15.968,1.277,0.185,3.93,16.019,4.302,12.669,14.742,0.14,1.267,5.395,1996-07-17,32.714,0.0,14.855,16.519,0.462,0.241,1.143,13.765,0.596,12.114,13.303,0.092,0.451,2.37,1996-10-15,40.069,0.0,19.268,19.735,3.955,0.333,4.919,17.493,3.111,11.741,13.538,0.206,3.939,0.0,1997-02-28,79.03,0.0,31.276,28.737,7.421,0.345,7.081,39.39,4.165,26.869,31.969,0.036,6.19,0.0,1997-04-14,86.172,0.0,32.868,32.674,9.505,0.391,9.045,44.06,5.435,29.776,34.555,0.018,8.764,0.0,1997-07-15,94.692,0.0,35.215,39.003,9.907,0.724,9.661,53.324,5.833,38.893,43.417,0.02,9.263,0.0,1997-10-15,105.347,0.0,44.994,44.333,0.445,1.03,0.307,44.688,0.184,39.907,44.243,0.019,-0.185,0.0,1998-02-26,115.999,0.0,52.293,34.794,5.436,1.042,5.42,49.303,2.912,38.625,43.867,0.024,4.831,0.0,1998-04-14,112.904,0.0,45.511,38.209,6.076,1.2,6.147,36.636,3.688,25.584,30.56,0.03,5.523,0.0,1998-07-16,75.609,0.0,31.887,25.437,-1.981,1.384,-20.505,21.26,-15.51,19.357,23.241,0.043,-2.504,0.0,1998-10-15,71.579,0.0,27.842,23.998,1.641,2.178,2.056,16.509,1.461,11.364,14.868,0.057,1.567,0.0,1999-03-18,64.413,0.0,27.731,17.143,-4.154,1.144,-5.068,20.285,-6.592,22.446,24.439,0.056,-4.29,0.0
536,22966910,CUBIC CORP,CUB,1996-02-13,301.804,45.0,133.12,21.703,6.129,47.323,3.803,93.964,2.166,71.91,87.835,0.697,3.344,5.0,1996-04-30,302.19,44.8,132.75,31.708,6.949,46.412,4.059,110.87,2.486,84.92,103.921,1.168,3.895,5.0,1996-07-24,269.564,15.0,96.4,27.844,6.509,36.348,5.522,98.667,3.136,73.03,92.158,0.35,4.374,5.0,1996-12-11,266.638,15.0,98.971,22.821,5.716,38.329,4.962,104.12,3.275,75.913,98.404,0.866,3.17,5.0,1997-02-11,258.582,15.0,87.301,15.552,5.803,38.221,4.545,84.058,2.895,62.857,78.255,0.419,3.79,5.0,1997-05-13,263.9,15.0,92.081,27.156,4.781,38.345,4.175,96.187,2.675,71.709,91.406,0.439,2.794,5.0,1997-08-12,282.199,10.0,107.124,34.315,5.684,39.653,4.857,109.828,3.257,83.076,104.144,0.411,3.393,5.0,1997-12-16,282.282,10.0,106.962,55.683,7.105,40.11,5.214,98.081,3.366,70.373,90.976,0.568,4.42,14.62,1998-02-10,292.065,10.0,114.532,68.751,5.744,39.71,4.142,91.752,2.642,66.312,86.008,0.503,3.251,15.905,1998-05-14,280.876,10.0,111.31,38.045,-6.671,39.84,-8.414,89.825,-5.664,74.497,96.496,0.479,-9.069,12.173,1998-08-13,274.089,5.0,102.753,19.887,4.167,39.556,2.632,99.544,1.782,74.326,95.377,0.343,1.704,19.989,1998-12-17,293.991,5.0,120.439,5.586,6.242,40.4,2.683,133.015,2.129,98.861,126.773,0.637,2.454,35.321
537,14754D10,CASH AMERICA INTL INC,CSH,1996-04-23,303.272,111.949,125.874,3.919,11.004,63.217,5.225,68.54,3.21,52.741,57.536,2.492,7.899,0.0,1996-07-24,307.322,109.628,126.848,2.092,10.163,61.896,4.508,65.927,2.77,50.967,55.764,2.245,7.058,4.286,1996-10-17,321.796,116.403,137.968,1.368,11.159,60.797,5.52,64.674,3.463,48.919,53.515,2.341,8.045,4.286,1997-01-22,325.082,146.079,171.055,1.334,15.56,62.818,9.855,81.827,6.241,60.775,66.267,2.351,12.311,4.286,1997-04-21,312.556,133.649,157.285,1.771,12.194,61.833,6.069,76.519,3.79,58.583,64.325,2.806,8.933,4.286,1997-07-23,327.891,145.877,169.637,1.994,10.71,63.573,4.738,69.419,3.011,53.189,58.709,2.751,7.582,4.286,1997-10-23,348.775,159.037,187.159,3.781,11.693,64.14,5.489,70.311,3.442,52.8,58.618,2.998,8.592,4.286,1998-01-21,341.279,146.142,172.958,1.119,16.276,66.388,9.861,87.117,6.336,65.218,70.841,3.089,13.107,4.286,1998-04-22,347.552,141.968,174.356,2.574,13.547,66.108,7.243,84.194,4.534,64.393,70.647,3.007,10.33,4.286,1998-07-22,391.996,177.946,209.269,5.541,9.355,68.202,2.744,78.252,1.634,62.581,68.897,3.269,6.013,4.286,1998-10-21,410.356,192.455,224.827,3.267,10.624,70.378,3.423,80.512,2.097,63.518,69.888,3.666,7.089,4.625,1999-01-27,410.823,189.288,223.379,4.417,14.41,73.347,6.954,99.918,4.359,78.178,85.508,3.615,10.569,4.686
538,02339510,AMCAST INDUSTRIAL CORP,AICOQ,1995-12-13,265.202,59.013,137.458,21.912,11.2,116.505,6.336,86.465,4.055,64.562,75.265,0.462,6.716,3.959,1996-03-13,263.486,58.783,132.948,7.855,10.854,125.121,6.043,81.796,3.917,60.637,70.942,0.351,6.285,3.962,1996-06-12,265.572,58.783,133.313,1.834,9.929,132.811,4.543,87.566,2.932,66.805,77.637,0.925,5.423,6.962,1996-10-09,269.217,58.783,133.053,5.413,12.773,138.606,7.809,88.107,5.022,63.806,75.334,0.61,8.904,1.105,1996-12-12,273.75,57.908,134.362,2.953,13.838,142.87,6.415,90.789,4.138,66.661,76.951,1.123,8.815,3.605,1997-03-18,282.575,57.675,141.845,0.597,13.328,147.392,3.227,91.334,2.081,67.676,78.006,1.127,8.694,14.208,1997-06-17,295.403,62.675,151.121,0.778,13.86,151.812,6.556,106.223,4.294,82.355,92.363,1.311,8.106,9.808,1997-10-20,508.918,145.304,350.692,9.608,10.179,235.244,3.807,98.705,2.47,77.356,88.526,1.574,5.127,61.125,1997-12-18,520.569,201.498,359.325,15.523,18.499,236.773,7.379,140.979,-4.028,109.213,122.48,3.468,10.329,18.075,1998-03-25,564.344,213.338,400.06,8.96,16.282,249.445,5.092,136.975,5.609,107.275,120.693,3.982,8.76,16.358,1998-06-18,553.748,193.174,384.413,4.921,21.17,253.206,9.633,159.267,5.684,122.671,138.097,3.659,12.846,23.972,1998-10-15,563.45,217.199,402.636,7.022,14.072,260.117,0.871,137.193,0.912,107.938,123.121,3.936,5.975,23.248
539,62943110,NUI CORP,NUI,1996-01-23,639.346,232.907,493.892,2.199,20.557,451.826,9.981,124.767,6.446,104.21,104.21,5.045,14.944,59.867,1996-04-18,634.134,232.46,476.324,5.444,32.518,451.949,22.474,170.963,14.455,138.445,138.445,4.741,27.189,19.812,1996-07-19,661.698,241.648,475.259,4.243,8.04,455.217,-1.685,95.517,-1.003,87.477,87.477,4.402,2.658,29.44,1996-11-20,677.966,240.566,498.859,3.736,0.854,464.3,-8.067,78.252,-5.002,77.398,77.398,4.349,-4.111,57.479,1997-01-31,719.167,240.31,535.079,5.345,19.698,468.481,10.212,151.462,6.773,131.764,131.764,4.528,13.918,78.814,1997-04-24,724.507,239.909,524.822,5.848,33.565,476.905,23.777,204.483,15.313,170.918,170.918,4.474,28.069,77.16,1997-07-23,720.862,239.554,520.74,2.068,11.668,484.231,2.017,125.175,1.365,113.507,113.507,4.682,5.857,62.169,1997-11-06,803.665,238.748,585.374,58.793,3.679,493.823,-5.834,127.476,-3.802,123.797,123.797,5.236,-2.266,110.615,1998-01-27,795.864,238.359,571.563,0.453,22.177,500.135,11.52,235.938,7.421,213.761,213.761,5.086,15.623,88.507,1998-04-22,767.811,238.128,529.241,2.25,36.997,510.131,25.8,258.798,15.063,221.801,221.801,4.602,30.476,48.816,1998-07-23,766.632,237.706,531.366,0.407,10.135,521.046,-0.592,169.004,-0.432,158.869,158.869,4.515,3.809,61.123,1998-11-11,776.847,237.664,553.855,0.929,-5.033,533.743,-15.704,164.296,-9.738,169.329,169.329,5.01,-10.584,89.44
540,57632310,MASTEC INC,MTZ,1996-05-10,184.609,43.615,130.4,1.414,8.739,44.945,6.013,62.547,3.681,47.33,53.808,1.677,6.477,35.669,1996-08-08,418.616,79.729,346.365,1.219,13.473,55.485,8.747,131.087,5.712,98.573,117.614,3.611,9.671,61.409,1996-10-29,440.639,78.834,358.984,3.324,21.328,55.072,16.563,162.208,11.749,118.796,140.88,3.289,17.131,66.727,1997-03-03,511.154,125.018,394.171,10.989,23.639,67.177,19.303,178.226,14.801,129.798,154.587,3.363,20.214,39.916,1997-05-07,442.982,97.325,322.597,1.672,19.299,59.847,14.29,130.143,9.287,93.215,110.844,2.873,15.495,35.542,1997-08-07,441.242,98.594,310.012,1.038,22.117,68.033,16.411,141.499,10.826,101.824,119.382,2.582,17.614,29.066,1997-11-11,539.301,120.956,365.124,2.588,22.509,79.966,16.347,184.562,8.498,142.874,162.053,2.579,16.772,33.662,1998-03-11,587.598,94.495,406.867,6.063,17.413,86.109,11.906,203.235,6.053,157.927,185.822,3.507,7.602,54.562,1998-05-14,788.314,270.164,616.407,103.794,12.03,103.592,-16.557,186.095,-12.1,151.066,174.065,5.056,3.801,76.209,1998-07-31,821.622,265.831,605.821,39.496,32.346,127.71,16.399,246.106,9.394,186.228,213.76,7.072,21.411,59.277,1998-10-27,894.364,280.872,668.215,14.283,38.118,145.632,22.977,288.606,13.412,218.513,250.488,7.788,26.288,77.924,1999-02-10,735.486,310.689,531.213,19.864,26.844,142.897,-18.295,328.115,-24.621,247.305,301.271,9.664,14.525,11.143
