,cusip,conm,tic,rdq_1,atq_1,dlttq_1,ltq_1,cheq_1,oibdpq_1,ppentq_1,piq_1,revtq_1,niq_1,cogsq_1,xoprq_1,xintq_1,oiadpq_1,dlcq_1,rdq_2,atq_2,dlttq_2,ltq_2,cheq_2,oibdpq_2,ppentq_2,piq_2,revtq_2,niq_2,cogsq_2,xoprq_2,xintq_2,oiadpq_2,dlcq_2,rdq_3,atq_3,dlttq_3,ltq_3,cheq_3,oibdpq_3,ppentq_3,piq_3,revtq_3,niq_3,cogsq_3,xoprq_3,xintq_3,oiadpq_3,dlcq_3,rdq_4,atq_4,dlttq_4,ltq_4,cheq_4,oibdpq_4,ppentq_4,piq_4,revtq_4,niq_4,cogsq_4,xoprq_4,xintq_4,oiadpq_4,dlcq_4,rdq_5,atq_5,dlttq_5,ltq_5,cheq_5,oibdpq_5,ppentq_5,piq_5,revtq_5,niq_5,cogsq_5,xoprq_5,xintq_5,oiadpq_5,dlcq_5,rdq_6,atq_6,dlttq_6,ltq_6,cheq_6,oibdpq_6,ppentq_6,piq_6,revtq_6,niq_6,cogsq_6,xoprq_6,xintq_6,oiadpq_6,dlcq_6,rdq_7,atq_7,dlttq_7,ltq_7,cheq_7,oibdpq_7,ppentq_7,piq_7,revtq_7,niq_7,cogsq_7,xoprq_7,xintq_7,oiadpq_7,dlcq_7,rdq_8,atq_8,dlttq_8,ltq_8,cheq_8,oibdpq_8,ppentq_8,piq_8,revtq_8,niq_8,cogsq_8,xoprq_8,xintq_8,oiadpq_8,dlcq_8,rdq_9,atq_9,dlttq_9,ltq_9,cheq_9,oibdpq_9,ppentq_9,piq_9,revtq_9,niq_9,cogsq_9,xoprq_9,xintq_9,oiadpq_9,dlcq_9,rdq_10,atq_10,dlttq_10,ltq_10,cheq_10,oibdpq_10,ppentq_10,piq_10,revtq_10,niq_10,cogsq_10,xoprq_10,xintq_10,oiadpq_10,dlcq_10,rdq_11,atq_11,dlttq_11,ltq_11,cheq_11,oibdpq_11,ppentq_11,piq_11,revtq_11,niq_11,cogsq_11,xoprq_11,xintq_11,oiadpq_11,dlcq_11,rdq_12,atq_12,dlttq_12,ltq_12,cheq_12,oibdpq_12,ppentq_12,piq_12,revtq_12,niq_12,cogsq_12,xoprq_12,xintq_12,oiadpq_12,dlcq_12
419,44054210,HORNBECK OFFSHORE SVCS  -OLD,HOSS,1993-04-26,75.25,14.356,27.341,5.155,4.458,58.209,2.695,9.41,1.779,4.285,4.952,0.433,2.838,2.022,1993-07-28,78.117,13.325,27.356,5.709,5.236,57.305,3.345,10.601,2.774,4.749,5.365,0.334,3.538,2.281,1993-10-14,124.812,12.189,28.089,35.384,6.805,56.771,5.069,12.582,3.427,5.191,5.777,0.316,4.789,2.034,1994-02-09,124.672,7.833,25.082,34.323,7.266,55.396,4.366,14.698,2.685,6.363,7.432,0.24,5.206,3.221,1994-05-02,124.161,4.775,22.601,33.944,4.807,57.683,2.765,11.506,1.902,5.765,6.699,0.233,2.534,2.502,1994-07-27,122.09,4.456,19.027,32.646,3.639,56.876,2.022,9.807,1.476,5.319,6.168,0.167,1.198,0.61,1994-10-20,126.131,4.199,21.798,37.506,3.939,55.103,2.939,10.418,2.135,5.66,6.479,0.138,1.509,0.61,1995-02-22,147.882,21.023,40.975,8.572,6.389,101.563,3.506,14.103,2.51,6.74,7.714,0.326,3.526,3.467,1995-04-24,146.208,20.034,40.597,13.552,4.657,99.347,0.871,12.671,0.487,7.043,8.014,0.467,1.376,3.467,1995-07-19,149.106,18.866,41.826,14.883,5.815,96.703,2.454,14.057,1.579,7.106,8.242,0.452,2.453,3.585,1995-10-19,151.518,17.878,42.054,19.625,6.311,94.584,3.056,14.603,2.139,7.401,8.292,0.429,2.977,4.299,1996-02-14,149.709,11.852,36.432,13.945,8.128,93.118,4.845,17.681,3.424,8.307,9.553,0.4,4.527,3.561
420,82707920,SILICONIX INC,SILI,1993-04-20,118.674,45.162,69.322,5.392,4.605,48.44,1.854,40.207,1.761,22.952,35.602,0.508,1.941,0.824,1993-07-14,127.287,45.035,75.567,5.635,5.341,53.362,2.305,43.456,2.212,24.818,38.115,0.449,2.572,0.83,1993-10-21,129.158,44.948,75.686,4.52,5.773,53.402,1.753,43.016,1.66,24.559,37.243,0.428,2.952,0.835,1994-01-28,130.256,41.523,75.525,8.609,5.366,54.272,0.739,43.603,1.589,26.081,38.237,0.422,2.45,0.829,1994-04-26,132.008,41.338,75.737,5.756,5.184,59.083,1.852,42.47,1.627,22.319,37.286,0.391,2.325,0.813,1994-07-14,143.922,41.344,84.565,6.02,6.729,61.934,3.074,51.725,2.849,29.933,44.996,0.543,3.882,0.687,1994-10-13,148.751,41.409,86.449,10.024,6.619,62.684,3.106,51.626,2.879,29.984,45.007,0.489,3.759,0.6,1995-01-31,155.035,40.834,89.153,10.743,7.511,67.912,3.491,50.632,3.268,27.646,43.121,0.585,4.182,0.612,1995-04-19,157.776,41.07,88.076,7.573,6.494,68.888,3.031,51.349,2.534,29.064,44.855,0.646,3.485,0.584,1995-07-13,167.094,41.212,93.119,11.1,9.173,72.445,5.432,61.125,4.542,34.97,51.952,0.621,5.927,0.584,1995-10-11,181.298,41.111,99.756,24.251,11.949,74.334,7.833,66.015,7.304,36.197,54.066,0.682,8.464,0.586,1996-01-24,207.962,40.652,117.686,27.708,14.542,83.85,10.238,71.802,9.841,38.555,57.26,0.623,10.963,0.586
421,05709710,BAIRNCO CORP,BZ.2,1993-04-22,142.723,40.282,79.677,0.926,4.577,43.36,2.315,33.032,1.373,18.805,28.455,0.589,2.904,5.877,1993-07-21,142.296,41.18,78.297,0.552,6.026,43.828,3.778,35.336,1.932,19.39,29.31,0.575,4.353,6.295,1993-11-02,139.203,38.969,74.736,0.569,4.97,43.05,2.788,33.434,1.075,18.766,28.464,0.573,3.361,6.073,1994-03-15,107.981,38.399,69.466,1.383,4.744,38.654,-6.255,33.156,-26.958,18.652,28.412,0.511,2.999,5.319,1994-04-26,107.323,35.768,67.661,0.752,5.02,37.849,2.834,35.676,1.7,20.385,30.656,0.501,3.335,4.649,1994-07-26,109.109,33.864,67.794,1.467,5.381,37.448,3.166,36.977,1.9,21.632,31.596,0.536,3.702,6.155,1994-10-24,108.936,29.795,66.18,1.549,5.119,36.471,2.909,35.918,1.745,21.403,30.799,0.559,3.468,6.469,1995-01-31,102.772,26.864,58.775,1.478,4.636,36.289,2.601,36.951,1.91,22.423,32.315,0.548,3.149,4.911,1995-04-24,106.089,25.666,60.187,1.193,5.325,35.526,3.05,38.523,1.891,23.066,33.198,0.547,3.597,5.686,1995-07-24,105.3,21.032,57.885,0.527,5.56,35.601,3.34,38.309,2.071,22.769,32.749,0.527,3.867,7.127,1995-10-23,104.794,22.886,56.584,0.916,5.101,35.03,3.104,37.386,1.893,22.993,32.285,0.479,3.583,5.146,1996-01-26,98.196,21.236,50.172,0.608,4.961,34.449,3.113,36.289,1.926,22.048,31.328,0.473,3.586,3.342
422,91383910,UNIVERSAL STD HEALTHCARE INC,3UHCIE,1993-05-03,58.841,10.597,24.27,1.356,2.582,6.651,2.507,14.831,2.283,8.254,12.249,0.231,1.847,3.248,1993-07-30,62.801,12.58,27.268,0.746,3.294,7.271,2.213,16.238,1.412,9.148,12.944,0.291,2.483,3.317,1993-11-09,67.631,16.031,32.032,1.077,2.798,7.837,-0.065,16.801,0.066,10.132,14.003,0.301,1.866,5.563,1994-03-01,69.086,14.133,32.694,1.098,1.847,8.327,0.908,17.911,0.557,11.169,16.064,0.379,0.827,5.367,1994-04-29,68.095,12.696,31.124,0.479,2.222,8.228,0.883,18.117,0.579,10.828,15.895,0.373,1.218,5.162,1994-08-01,67.264,12.382,29.665,0.597,2.318,8.042,0.964,18.244,0.628,11.023,15.926,0.363,1.289,3.899,1994-11-01,67.176,13.768,32.722,1.631,1.454,7.296,-4.279,17.323,-3.045,11.355,15.869,0.351,0.46,3.351,1995-02-22,65.816,13.669,31.645,1.29,0.961,7.962,-0.288,16.031,-0.283,10.614,15.07,0.309,-0.007,3.765,1995-04-28,67.457,13.217,33.101,0.658,1.737,8.201,0.343,17.111,0.185,10.744,15.374,0.399,0.702,4.271,1995-07-28,67.348,12.76,32.881,0.268,1.665,8.122,0.216,17.066,0.111,10.995,15.401,0.407,0.617,4.844,1995-10-31,63.855,12.763,29.889,0.572,0.029,7.819,-1.435,16.715,-0.979,10.617,16.686,0.406,-1.034,4.067,1996-02-20,64.566,12.443,30.598,0.999,1.051,9.062,-0.382,15.881,-0.298,10.486,14.83,0.379,-0.042,4.412
423,80934010,SCOTSMAN INDUSTRIES INC,SCT.1,1993-04-29,108.589,29.558,78.522,1.766,4.67,19.878,2.633,37.896,1.477,25.324,33.226,1.103,3.736,7.235,1993-08-03,115.204,29.532,81.528,2.058,7.752,20.071,5.705,48.686,3.142,32.816,40.934,1.156,6.861,7.537,1993-11-03,113.672,29.503,78.294,7.729,6.54,19.8,4.554,45.247,2.583,30.422,38.707,1.069,5.623,5.696,1994-02-18,103.173,29.469,69.179,8.462,2.318,19.867,0.479,32.123,0.209,22.236,29.805,0.907,1.386,2.707,1994-05-10,108.207,29.449,71.713,4.669,4.604,20.013,2.803,37.986,1.544,25.906,33.382,0.907,3.71,3.38,1994-08-10,249.647,94.275,168.588,9.662,11.634,39.256,8.784,75.799,4.872,51.465,64.165,1.399,10.183,3.01,1994-10-25,251.713,87.191,165.833,9.293,11.865,39.761,8.478,86.282,4.679,59.353,74.417,1.615,10.093,3.7,1995-02-17,244.791,85.161,158.328,9.77,6.13,40.657,2.733,66.565,1.69,47.775,60.435,1.495,4.228,3.03,1995-04-26,267.254,88.134,166.56,11.172,8.801,41.319,5.4,76.074,2.83,54.05,67.273,1.577,6.977,3.693,1995-08-03,277.077,94.1,170.388,11.292,14.088,41.604,10.521,90.363,5.729,62.648,76.275,1.744,12.265,1.421,1995-11-01,270.688,84.704,159.968,11.469,12.581,42.038,9.009,87.075,4.91,61.415,74.494,1.639,10.648,0.655,1996-02-16,275.943,74.719,163.624,15.808,6.578,46.373,3.198,70.779,1.939,50.695,64.201,1.366,4.564,13.037
424,46983410,JACOBSON STORES,JCBSQ,1993-05-25,242.789,104.566,155.695,5.099,4.972,89.382,0.655,96.063,0.426,59.815,91.091,1.945,2.6,3.275,1993-08-24,234.971,104.304,152.765,7.725,-2.152,94.913,-6.408,88.049,-4.166,60.475,90.201,1.875,-4.533,3.549,1993-11-15,260.259,121.575,177.59,6.156,5.136,97.757,1.824,90.436,1.186,53.945,85.3,1.885,2.73,3.914,1994-03-07,248.818,108.203,161.304,5.899,12.623,96.526,8.539,129.268,5.568,83.243,116.645,1.839,10.378,3.971,1994-05-16,250.849,108.955,162.94,7.498,5.545,96.814,1.718,97.494,1.117,60.501,91.949,1.858,3.072,4.117,1994-08-17,242.523,109.082,159.329,4.78,-1.775,98.33,-6.143,89.917,-3.993,61.06,91.692,1.899,-4.244,3.784,1994-11-21,272.314,129.611,191.658,3.724,1.662,100.089,-2.793,86.501,-1.816,52.996,84.839,1.942,-0.851,3.75,1995-03-06,268.589,120.424,179.877,3.558,18.599,100.258,13.606,135.242,8.78,80.527,116.643,2.328,15.934,3.865,1995-05-15,268.24,123.151,180.078,4.128,5.021,98.992,0.264,100.298,0.172,62.277,95.277,2.208,2.472,4.468,1995-08-14,254.311,114.023,172.192,7.024,-3.455,98.838,-8.186,93.099,-5.321,64.889,96.554,2.182,-6.004,5.028,1995-11-20,276.959,128.701,197.818,3.795,0.15,98.421,-3.469,87.802,-2.255,54.768,87.652,2.136,-2.398,3.925,1996-03-11,262.514,119.727,180.898,3.068,9.752,96.597,4.85,133.068,3.198,87.293,123.316,2.282,7.132,4.531
425,26951420,EAGLE FOOD CENTERS INC,EAGLE.1,1993-05-20,330.708,123.587,260.873,14.954,13.183,189.84,3.895,267.402,-1.554,200.455,254.219,3.703,7.598,2.693,1993-08-19,322.395,121.768,251.936,14.57,10.175,191.208,0.902,265.364,0.559,198.161,255.189,3.519,4.421,2.683,1993-11-18,323.148,121.051,251.326,3.678,11.392,192.72,2.198,260.085,1.363,193.213,248.693,3.457,5.655,2.746,1994-03-18,335.165,123.327,273.419,8.056,9.315,194.777,-16.937,269.497,-10.5,201.331,260.182,3.565,3.643,2.799,1994-05-19,325.902,124.587,264.517,8.108,8.935,192.768,-0.383,250.097,-0.361,187.575,241.162,3.494,3.111,2.854,1994-08-19,326.633,120.221,271.576,6.414,5.93,177.133,-10.406,252.222,-6.328,189.917,246.292,3.572,0.083,11.604,1994-11-28,333.325,119.337,285.813,10.229,2.069,170.238,-7.489,252.183,-7.423,194.807,250.114,3.692,-3.797,22.599,1995-03-27,311.484,118.216,268.999,9.335,4.306,167.749,-5.953,260.561,-4.762,200.312,256.255,4.022,-1.931,25.667,1995-05-22,301.815,117.293,263.669,11.313,5.486,161.392,-4.72,245.53,-4.483,184.105,240.044,3.966,-0.754,24.688,1995-08-21,287.218,116.31,254.185,10.113,6.354,155.238,-4.911,249.045,-5.291,186.945,242.691,3.94,0.229,19.668,1995-11-20,290.085,115.354,259.669,9.979,8.638,147.643,-2.782,246.201,-2.643,184.365,237.563,3.808,2.626,25.568,1996-03-28,265.278,115.594,241.357,10.336,6.771,136.453,-6.263,282.888,-6.275,213.894,276.117,3.783,1.239,7.197
426,48249810,KLLM TRANSPORT SERVICES INC,KLLM,1993-04-13,130.621,44.139,71.039,0.745,7.131,102.914,1.498,38.837,0.873,31.706,31.706,1.258,2.691,2.353,1993-07-14,137.282,49.352,75.806,0.588,8.3,107.388,3.238,41.144,1.878,32.844,32.844,0.974,3.885,2.371,1993-10-14,143.239,50.811,80.436,0.556,7.4,112.734,1.913,41.724,1.113,34.324,34.324,1.01,2.705,4.85,1994-01-26,150.094,58.514,86.403,0.869,7.355,117.322,1.403,43.776,0.888,36.421,36.421,1.142,2.391,4.407,1994-04-18,158.614,64.214,94.582,0.698,6.36,118.919,0.537,47.297,0.337,40.937,40.937,1.157,1.633,4.112,1994-07-13,164.104,68.408,98.013,1.08,9.969,124.332,3.467,57.805,2.167,47.836,47.836,1.337,4.667,2.445,1994-10-12,170.34,64.847,102.676,0.766,8.937,128.159,2.543,57.517,1.568,48.58,48.58,1.281,3.444,2.938,1995-01-25,166.077,66.531,98.234,1.397,8.341,126.756,1.822,54.526,1.122,46.185,46.185,1.334,2.901,6.483,1995-04-18,163.809,66.21,95.292,0.16,7.29,123.469,0.989,53.423,0.43,46.133,46.133,1.362,1.83,3.013,1995-07-17,174.586,66.196,105.387,0.289,8.322,132.656,1.301,60.971,0.681,52.649,52.649,1.456,2.521,12.503,1995-10-16,173.713,64.771,105.029,0.0,6.243,129.987,-0.768,63.158,-0.515,56.915,56.915,1.471,0.254,11.214,1996-01-29,164.248,59.594,98.28,0.0,6.086,122.264,-0.531,62.133,-1.143,56.047,56.047,1.265,0.319,8.695
427,76316510,RICHARDSON ELECTRONICS LTD,RELL,1993-09-16,192.642,88.662,119.752,2.101,2.263,34.182,0.1,35.846,0.06,24.709,33.583,1.862,1.089,11.754,1993-12-13,194.481,88.166,122.171,6.804,3.633,33.151,0.977,44.2,0.597,31.023,40.567,1.891,2.483,12.476,1994-03-15,190.05,95.452,117.631,4.539,3.133,32.583,0.438,43.051,0.258,29.8,39.918,1.856,1.981,2.48,1994-07-13,179.532,86.421,126.959,9.739,1.889,16.932,-27.724,48.997,-20.724,34.418,47.108,2.022,0.612,1.867,1994-09-14,178.221,85.955,123.986,8.194,3.204,16.706,1.214,46.407,0.784,32.223,43.203,1.549,2.523,1.867,1994-12-14,179.364,85.488,124.726,9.85,3.704,16.39,1.698,51.008,1.128,35.759,47.304,1.568,3.025,1.867,1995-03-15,175.373,84.398,119.732,8.916,2.99,16.3,1.472,51.255,0.972,35.957,48.265,1.522,2.365,1.865,1995-07-13,173.514,79.647,117.36,11.151,4.13,16.388,-1.753,59.448,0.124,41.477,55.318,1.834,3.446,9.857,1995-09-19,167.815,79.182,110.961,4.197,4.481,16.318,2.66,57.201,1.73,39.409,52.72,1.504,3.827,9.857,1995-12-21,170.343,88.575,110.76,6.393,5.424,16.386,3.31,61.669,2.24,43.07,56.245,1.739,4.759,0.0,1996-03-20,171.444,89.575,110.619,3.786,4.738,16.21,2.721,56.367,1.821,38.905,51.629,1.726,4.092,0.0,1996-07-10,180.158,92.025,117.366,6.784,5.636,16.054,3.32,64.43,2.32,45.03,58.794,1.655,4.892,0.0
428,84760C10,SPECTRANETICS CORP,SPNC,1993-04-12,28.965,0.078,3.682,19.901,-2.699,2.633,-2.771,2.275,-2.771,1.593,4.974,0.009,-3.001,0.226,1993-07-21,27.93,0.604,5.954,17.637,-3.072,2.484,-3.38,2.795,-3.38,2.044,5.867,0.008,-3.501,0.243,1993-11-15,24.268,0.6,5.68,14.556,-3.439,2.987,-3.721,1.275,-3.721,1.097,4.714,0.028,-3.842,0.186,1994-02-24,19.755,0.76,3.811,11.644,-2.516,2.51,-2.678,1.729,-2.678,1.858,4.245,0.112,-2.668,0.181,1994-05-02,17.758,0.735,3.537,9.309,-1.499,2.619,-1.855,2.08,-1.855,1.219,3.579,0.02,-1.993,0.168,1994-07-29,30.412,0.658,7.116,8.88,-2.504,2.604,-7.5,2.683,-7.5,1.626,5.187,0.016,-3.166,0.164,1994-10-25,29.59,0.827,7.256,9.019,-0.35,5.318,-0.893,3.068,-0.893,0.999,3.418,0.028,-1.226,0.432,1995-02-09,28.893,0.802,7.023,8.165,0.252,5.025,-0.48,3.582,-0.48,1.129,3.33,0.031,-0.499,0.22,1995-04-21,27.973,0.77,6.775,7.84,-0.165,4.807,-0.793,4.177,-0.793,1.636,4.342,0.019,-0.9,0.212,1995-07-18,27.018,0.666,6.417,7.245,0.015,4.564,-0.624,4.534,-0.624,1.727,4.519,0.017,-0.722,0.212,1995-10-19,26.205,0.645,6.06,7.232,0.197,4.193,-0.418,4.331,-0.418,1.65,4.134,0.015,-0.566,0.195,1996-02-05,25.013,0.618,5.266,7.047,0.11,3.952,-0.384,4.24,-0.384,1.533,4.13,0.014,-0.611,0.183
429,92870310,VOLT INFO SCIENCES INC,VISI,1993-03-10,234.811,81.081,156.288,48.058,0.093,43.337,-4.09,123.331,-1.784,113.249,123.238,2.808,-2.467,8.588,1993-06-07,232.803,81.086,153.813,34.662,2.249,43.302,0.095,134.133,0.075,120.439,131.884,2.638,-0.354,7.765,1993-09-09,226.938,75.376,148.779,22.99,4.07,42.584,-0.968,139.034,-0.655,123.227,134.964,2.703,1.562,9.613,1994-01-06,235.892,58.095,158.214,43.34,8.976,46.643,-0.631,161.61,-0.351,138.83,152.634,2.929,6.456,26.207,1994-03-03,208.778,42.751,133.042,23.387,1.554,26.944,-2.965,142.554,-2.152,130.897,141.0,2.075,-1.09,21.729,1994-06-02,222.414,32.756,140.839,46.445,3.373,46.131,9.522,161.685,5.801,145.181,158.312,1.963,0.713,30.085,1994-08-30,226.781,32.784,142.874,31.764,5.753,48.139,3.886,165.937,2.212,147.8,160.184,1.728,3.096,22.252,1994-12-21,226.904,40.788,137.059,22.023,13.784,49.952,9.384,250.695,5.912,221.713,236.911,1.702,11.0,6.925,1995-03-01,231.286,40.292,139.055,25.184,9.031,51.027,3.372,183.296,2.023,162.71,174.265,1.686,6.235,7.219,1995-06-01,232.353,29.795,138.695,15.495,6.296,51.49,2.136,190.596,1.43,171.465,184.3,1.736,3.327,16.91,1995-08-29,234.441,29.316,135.577,19.94,10.921,51.465,8.358,225.924,4.994,202.106,215.003,1.317,7.869,6.464,1996-01-04,264.011,28.819,156.884,26.397,18.796,55.585,13.415,307.491,7.877,272.063,288.695,1.306,15.654,7.154
430,86591010,SUMMIT CARE CORP,SUMC.,1992-10-20,43.093,4.23,15.79,7.789,2.127,22.57,1.611,19.926,0.989,17.799,17.799,0.102,1.61,2.811,1993-01-13,68.919,29.141,40.167,7.391,2.872,48.258,2.362,20.838,1.449,17.966,17.966,0.084,2.345,2.179,1993-04-15,69.552,29.067,39.55,7.129,3.237,48.381,2.017,21.341,1.25,18.104,18.104,0.645,2.6,2.389,1993-08-17,73.369,28.984,42.032,6.301,3.399,51.18,2.257,21.887,1.335,18.488,18.488,0.657,2.772,4.234,1993-10-14,76.526,28.911,43.946,7.217,3.267,52.041,2.042,22.109,1.243,18.842,18.842,0.65,2.609,4.487,1994-01-18,82.82,35.492,48.56,2.696,4.102,61.38,2.758,24.038,1.68,19.936,19.936,0.684,3.378,2.709,1994-04-19,90.386,34.436,54.579,2.174,3.719,66.071,2.484,25.578,1.513,21.859,21.859,0.545,2.954,7.435,1994-08-19,114.915,31.921,48.554,21.613,4.281,69.535,2.893,25.874,1.731,21.593,21.593,0.768,3.479,2.25,1994-10-14,127.508,40.925,59.779,16.684,4.03,83.596,2.668,27.219,1.617,23.189,23.189,0.628,3.077,2.404,1995-01-19,179.542,86.001,110.023,5.382,5.461,140.706,2.895,33.625,1.726,28.164,28.164,1.313,4.12,6.898,1995-04-20,183.037,89.023,111.574,5.433,6.258,141.826,3.163,37.077,1.901,30.819,30.819,1.707,4.776,4.721,1995-08-10,184.48,88.779,110.667,3.101,6.759,144.212,3.772,39.105,2.267,32.346,32.346,1.626,5.286,3.981
431,12715030,CACHE INC,CACH,1993-04-19,23.095,4.954,14.482,0.395,0.987,9.862,0.429,18.339,1.389,11.769,17.352,0.095,0.524,0.098,1993-07-14,21.965,4.931,12.559,0.38,1.862,9.902,1.278,22.138,0.793,14.289,20.276,0.092,1.37,0.086,1993-10-21,23.041,3.35,13.484,0.528,0.83,10.294,0.238,20.098,0.151,13.302,19.268,0.09,0.328,0.078,1994-02-15,25.851,2.0,13.676,1.288,2.326,11.312,1.711,26.049,2.595,16.783,23.723,0.077,1.788,0.0,1994-04-25,28.008,2.9,15.179,0.655,1.232,11.272,0.648,20.739,0.654,13.265,19.507,0.06,0.708,0.0,1994-07-20,29.501,3.95,14.876,0.571,2.408,12.118,1.787,27.073,1.796,17.605,24.665,0.059,1.846,0.0,1994-10-13,30.352,2.2,14.558,0.497,1.39,12.483,0.702,25.443,0.669,17.054,24.053,0.073,0.775,0.0,1995-02-16,34.77,3.65,18.34,0.814,3.081,14.172,2.244,31.459,1.694,20.517,28.378,0.081,2.325,0.0,1995-04-25,38.281,6.45,21.052,0.688,1.562,15.207,0.762,26.01,0.481,16.878,24.448,0.124,0.886,0.0,1995-07-20,36.84,7.55,18.568,0.876,1.835,15.779,1.009,30.822,0.643,20.525,28.987,0.13,1.139,0.0,1995-11-01,38.907,6.1,21.112,0.69,0.259,16.664,-0.762,27.168,-0.477,18.693,26.909,0.156,-0.506,0.0,1996-02-08,38.047,3.3,18.417,1.025,3.13,16.577,2.023,36.567,1.265,24.128,33.437,0.154,2.177,0.0
432,92193010,VANS INC,VANS,1993-09-22,96.467,29.0,40.029,6.516,3.052,19.214,1.46,21.341,0.893,12.062,18.289,0.714,2.137,0.0,1993-12-22,95.773,29.0,39.201,7.896,1.828,19.285,0.157,18.321,0.092,10.478,16.493,0.714,0.833,0.0,1994-03-21,93.498,29.0,37.376,5.216,0.743,19.519,-0.893,17.912,-0.504,11.142,17.169,0.714,-0.234,0.0,1994-07-21,97.204,29.0,40.049,7.129,3.038,19.75,1.337,22.902,0.88,12.818,19.864,0.714,2.007,0.0,1994-09-30,97.731,23.2,39.62,4.181,3.149,19.697,1.505,21.46,0.903,11.655,18.311,0.714,2.05,5.8,1994-12-21,99.394,23.2,40.672,5.287,1.589,19.961,0.827,20.277,0.496,11.575,18.688,0.714,0.517,5.8,1995-03-28,101.889,23.2,42.699,3.693,2.046,20.183,0.654,21.733,0.392,11.929,19.687,0.714,0.93,7.3,1995-07-31,73.066,22.416,52.802,3.28,-6.764,10.747,-42.581,24.586,-38.926,18.432,31.35,0.739,-11.867,9.725,1995-09-22,76.042,25.809,55.286,2.813,2.362,16.246,0.762,28.831,0.457,17.63,26.469,0.749,1.511,11.808,1995-12-20,76.381,24.662,54.349,3.507,3.63,10.811,2.127,29.611,1.276,16.698,25.981,0.764,2.89,12.841,1996-03-19,72.709,22.382,49.257,0.561,3.168,10.753,1.501,28.428,0.901,16.156,25.26,0.939,2.381,11.753,1996-07-24,90.461,0.344,17.733,14.233,4.295,10.802,2.549,32.47,0.514,18.212,28.175,0.967,3.497,6.529
433,28521810,ELECTRO RENT CORP,ELRC,1993-10-08,139.986,5.192,71.518,0.396,13.997,120.768,4.447,27.507,2.646,5.017,13.51,0.56,5.007,33.2,1994-01-12,139.352,5.192,67.981,0.639,14.36,119.3,4.858,27.538,2.89,4.62,13.178,0.476,5.334,30.3,1994-04-07,134.996,5.191,60.644,0.556,14.331,114.386,4.83,27.79,2.884,5.458,13.459,0.439,5.269,24.7,1994-08-09,135.048,0.0,57.516,1.613,11.753,114.627,5.361,28.623,3.18,8.02,16.87,0.395,5.756,25.9,1994-10-06,133.876,0.0,52.78,0.4,14.747,114.561,6.017,27.788,3.55,4.551,13.041,0.336,6.353,21.9,1995-01-17,168.945,0.0,84.201,0.382,16.409,140.944,6.183,30.751,3.648,4.605,14.342,0.573,6.756,45.9,1995-04-12,167.385,0.0,79.518,1.128,16.228,139.476,5.256,30.253,3.1,4.54,14.025,0.788,6.044,44.8,1995-08-10,162.909,0.0,70.721,0.432,18.044,136.895,6.775,32.562,4.266,5.323,14.518,0.76,7.535,36.1,1995-10-05,164.318,0.0,66.763,0.682,19.213,136.734,8.905,34.361,5.254,5.76,15.148,0.612,9.517,31.2,1996-01-12,166.266,0.0,63.264,1.85,19.819,138.067,9.169,34.563,5.41,5.055,14.744,0.532,9.701,27.5,1996-04-09,168.335,0.0,59.854,0.298,19.466,139.663,8.262,33.911,4.933,4.905,14.445,0.754,9.016,25.3,1996-08-01,171.428,0.0,56.805,1.394,23.757,141.529,10.179,38.302,6.046,5.37,14.545,0.332,10.511,16.8
434,09060P10,BIOMATRIX INC,BXM,1993-05-21,22.876,0.631,4.493,15.9,-1.709,5.551,-1.677,0.776,-1.677,2.485,2.485,0.018,-1.839,0.021,1993-08-11,21.36,1.458,4.979,14.269,-1.919,5.472,-1.923,1.122,-1.923,3.041,3.041,0.018,-2.047,0.021,1993-11-12,18.232,1.396,4.534,11.577,-2.438,5.45,-2.555,0.791,-2.555,3.229,3.229,0.017,-2.641,0.02,1994-03-21,16.908,1.399,5.921,10.418,-2.376,5.367,-2.741,0.817,-2.741,3.193,3.193,0.016,-2.468,0.022,1994-05-11,14.259,1.333,5.506,7.838,-2.012,5.123,-2.085,0.978,-2.085,2.99,2.99,0.017,-2.149,0.022,1994-08-15,19.162,1.437,5.501,12.802,1.563,5.002,1.465,6.099,1.465,4.536,4.536,0.015,1.428,0.022,1994-11-10,17.562,1.666,5.43,11.196,-1.822,4.993,-1.868,0.887,-1.868,2.709,2.709,0.016,-1.959,0.023,1995-03-21,15.555,1.516,5.371,9.22,-2.055,4.81,-2.029,0.942,-1.891,2.997,2.997,0.015,-2.178,0.095,1995-05-15,14.897,1.51,4.692,8.636,-1.948,4.733,-1.964,1.097,-1.964,3.045,3.045,0.015,-2.077,0.095,1995-08-15,13.105,1.537,4.58,6.622,-1.707,4.7,-1.756,1.492,-1.756,3.199,3.199,0.015,-1.843,0.097,1995-11-10,16.422,1.417,4.405,9.789,2.19,4.706,2.352,4.673,2.352,2.483,2.483,0.032,2.058,0.249,1996-03-05,17.382,0.729,3.266,10.487,1.079,4.636,1.149,3.809,1.149,2.73,2.73,0.045,0.942,0.793
