,cusip,conm,tic,rdq_1,atq_1,dlttq_1,ltq_1,cheq_1,oibdpq_1,ppentq_1,piq_1,revtq_1,niq_1,cogsq_1,xoprq_1,xintq_1,oiadpq_1,dlcq_1,rdq_2,atq_2,dlttq_2,ltq_2,cheq_2,oibdpq_2,ppentq_2,piq_2,revtq_2,niq_2,cogsq_2,xoprq_2,xintq_2,oiadpq_2,dlcq_2,rdq_3,atq_3,dlttq_3,ltq_3,cheq_3,oibdpq_3,ppentq_3,piq_3,revtq_3,niq_3,cogsq_3,xoprq_3,xintq_3,oiadpq_3,dlcq_3,rdq_4,atq_4,dlttq_4,ltq_4,cheq_4,oibdpq_4,ppentq_4,piq_4,revtq_4,niq_4,cogsq_4,xoprq_4,xintq_4,oiadpq_4,dlcq_4,rdq_5,atq_5,dlttq_5,ltq_5,cheq_5,oibdpq_5,ppentq_5,piq_5,revtq_5,niq_5,cogsq_5,xoprq_5,xintq_5,oiadpq_5,dlcq_5,rdq_6,atq_6,dlttq_6,ltq_6,cheq_6,oibdpq_6,ppentq_6,piq_6,revtq_6,niq_6,cogsq_6,xoprq_6,xintq_6,oiadpq_6,dlcq_6,rdq_7,atq_7,dlttq_7,ltq_7,cheq_7,oibdpq_7,ppentq_7,piq_7,revtq_7,niq_7,cogsq_7,xoprq_7,xintq_7,oiadpq_7,dlcq_7,rdq_8,atq_8,dlttq_8,ltq_8,cheq_8,oibdpq_8,ppentq_8,piq_8,revtq_8,niq_8,cogsq_8,xoprq_8,xintq_8,oiadpq_8,dlcq_8,rdq_9,atq_9,dlttq_9,ltq_9,cheq_9,oibdpq_9,ppentq_9,piq_9,revtq_9,niq_9,cogsq_9,xoprq_9,xintq_9,oiadpq_9,dlcq_9,rdq_10,atq_10,dlttq_10,ltq_10,cheq_10,oibdpq_10,ppentq_10,piq_10,revtq_10,niq_10,cogsq_10,xoprq_10,xintq_10,oiadpq_10,dlcq_10,rdq_11,atq_11,dlttq_11,ltq_11,cheq_11,oibdpq_11,ppentq_11,piq_11,revtq_11,niq_11,cogsq_11,xoprq_11,xintq_11,oiadpq_11,dlcq_11,rdq_12,atq_12,dlttq_12,ltq_12,cheq_12,oibdpq_12,ppentq_12,piq_12,revtq_12,niq_12,cogsq_12,xoprq_12,xintq_12,oiadpq_12,dlcq_12
500,61023610,MONRO INC,MNRO,1995-07-19,95.239,26.716,44.995,0.916,5.74,74.225,3.422,28.945,2.075,14.342,23.205,0.682,4.217,2.913,1995-10-18,106.34,32.018,53.032,4.719,7.344,80.868,5.107,31.217,3.064,15.345,23.873,0.585,5.685,3.287,1996-01-16,113.961,42.357,59.459,6.829,4.253,85.65,1.939,28.19,1.194,15.228,23.937,0.551,2.486,3.287,1996-05-22,120.055,45.459,64.168,5.28,4.994,90.279,2.134,28.752,1.281,14.559,23.758,0.858,3.181,3.165,1996-07-18,124.114,42.325,64.464,4.667,8.391,93.069,5.604,37.745,3.379,18.709,29.354,0.815,6.434,3.165,1996-10-21,130.04,45.862,66.517,5.551,9.123,98.471,6.216,37.799,3.742,18.29,28.676,0.854,7.122,3.19,1997-01-21,135.631,50.348,70.468,5.264,5.793,104.032,2.673,33.56,1.609,17.789,27.767,0.84,3.715,3.191,1997-05-20,146.267,54.864,79.642,6.438,5.42,109.683,2.436,32.065,1.461,15.905,26.645,0.738,3.357,3.128,1997-07-21,152.239,54.01,82.146,8.022,8.884,113.45,5.697,40.773,3.417,20.397,31.889,0.89,6.65,3.128,1997-10-20,155.025,54.848,81.579,3.919,8.881,118.07,5.585,41.54,3.352,20.924,32.659,0.88,6.574,3.128,1998-01-22,158.067,57.389,82.921,6.855,6.31,115.751,2.831,36.336,1.7,18.616,30.026,1.005,3.93,3.128,1998-05-20,159.088,54.102,82.53,5.315,5.848,116.41,2.391,35.645,1.385,18.314,29.797,1.054,3.51,3.582
501,94361410,WAVERLY INC,WAVR,1995-04-24,117.583,6.327,70.397,11.907,1.998,8.288,1.467,34.702,0.962,21.463,32.704,0.275,0.739,3.416,1995-07-31,122.31,6.323,73.536,3.707,4.507,9.842,3.154,39.22,2.094,22.524,34.713,0.31,3.204,4.305,1995-10-30,121.503,5.076,73.008,0.815,2.886,10.192,1.006,33.93,0.595,20.622,31.044,0.268,1.519,11.171,1996-02-01,128.199,3.68,78.303,4.58,3.844,9.3,2.239,48.477,1.654,29.406,44.633,0.348,2.481,3.99,1996-05-01,124.796,2.478,74.938,3.465,1.812,8.948,0.805,37.917,0.539,23.486,36.105,0.214,0.459,7.404,1996-07-26,127.458,2.478,76.486,2.009,4.251,8.542,2.805,43.349,1.881,25.479,39.098,0.238,2.864,7.85,1996-10-28,131.742,1.276,80.037,2.441,2.987,8.237,1.552,39.589,1.155,24.095,36.602,0.292,1.415,18.104,1997-02-03,131.293,2.595,77.289,6.727,6.445,7.84,4.355,50.106,2.772,28.967,43.661,0.321,4.704,3.766,1997-04-28,124.528,1.269,71.331,1.759,2.341,7.514,0.968,39.213,0.684,24.335,36.872,0.151,0.689,4.065,1997-07-28,126.923,1.225,72.2,1.136,6.313,7.053,4.097,46.482,2.473,26.633,40.169,0.18,4.499,5.863,1997-10-27,126.606,1.222,71.831,1.899,3.032,7.2,1.088,38.43,0.671,23.325,35.398,0.175,1.345,15.081,1998-02-10,127.477,1.196,68.955,1.575,6.736,7.017,4.898,48.261,3.268,28.616,41.525,0.26,5.009,2.493
502,14733910,CASCADE NATURAL GAS CORP,CGC.2,1995-04-26,268.128,100.0,169.018,2.46,14.176,218.61,9.043,64.61,5.733,50.434,50.434,2.303,11.346,11.0,1995-07-24,261.428,100.0,164.439,2.94,4.017,222.971,-1.252,34.715,-0.883,30.698,30.698,2.366,1.114,14.001,1995-10-25,267.286,100.0,174.164,2.772,1.981,227.118,-3.416,26.512,-2.317,24.531,24.531,2.425,-0.991,24.001,1996-02-07,296.898,102.1,200.508,2.197,13.732,239.05,7.865,56.907,5.199,43.175,43.175,2.407,10.272,32.0,1996-02-07,296.898,102.1,200.508,2.197,13.363,239.05,7.865,56.908,5.199,43.545,43.545,2.47,10.335,32.0,1996-04-22,294.31,102.1,192.682,2.34,16.101,241.196,10.595,67.62,6.77,51.519,51.519,2.45,13.045,16.0,1996-07-18,290.748,101.85,192.398,3.835,3.181,245.832,-2.471,33.461,-1.756,30.28,30.28,2.524,0.053,16.5,1996-11-06,296.381,101.85,180.404,0.543,2.045,255.669,-3.506,26.583,-2.002,24.538,24.538,2.374,-1.132,0.0,1997-01-17,313.503,101.55,193.456,0.359,15.598,253.553,10.045,64.971,6.448,49.373,49.373,2.33,12.375,6.194,1997-04-17,305.996,101.55,180.371,2.215,17.471,256.526,11.935,71.174,7.599,53.703,53.703,2.25,14.185,13.0,1997-07-18,300.346,101.55,177.795,3.793,4.403,259.761,-1.283,33.73,-1.009,29.327,29.327,2.241,0.958,21.477,1997-11-06,307.703,121.15,189.411,3.162,1.883,265.225,-3.807,25.911,-2.411,24.028,24.028,2.228,-1.579,12.9
503,41313610,HARMON INDUSTRIES INC,HRMN.1,1995-05-01,71.965,7.476,28.181,0.571,2.194,12.267,1.213,29.415,0.706,20.587,27.221,0.147,1.319,0.339,1995-07-31,75.174,6.689,29.564,0.219,4.475,12.886,3.401,32.854,2.058,21.152,28.379,0.19,3.524,0.304,1995-10-31,82.23,8.015,34.34,0.667,4.96,13.063,3.781,38.027,2.28,26.1,33.067,0.197,3.961,0.269,1996-02-07,86.845,12.09,37.613,0.0,3.998,14.177,2.785,36.484,1.842,24.896,32.486,0.207,2.917,1.013,1996-04-30,90.991,12.531,39.683,0.0,4.585,14.874,3.344,38.397,2.075,26.19,33.812,0.255,3.414,0.912,1996-08-01,83.571,5.507,30.116,0.353,5.75,15.771,4.357,39.112,2.658,25.077,33.362,0.234,4.548,0.576,1996-10-30,94.669,5.639,38.568,0.0,5.362,17.19,4.017,41.956,2.488,28.609,36.594,0.123,4.097,1.645,1997-02-05,104.677,3.412,46.738,0.0,4.842,17.932,3.387,55.975,2.109,42.704,51.133,0.112,3.476,0.737,1997-05-01,105.051,15.285,45.6,9.222,3.509,18.383,2.22,35.988,1.448,25.03,32.479,0.124,2.183,0.736,1997-07-29,111.599,15.853,49.374,7.252,6.668,20.279,4.818,47.621,2.986,32.456,40.953,0.427,5.351,1.265,1997-10-28,125.398,18.2,60.519,2.35,5.783,21.603,4.187,56.125,2.639,40.357,50.342,0.333,4.448,1.229,1998-02-10,135.769,15.456,66.007,6.748,8.326,24.029,6.358,73.796,3.888,53.439,65.47,0.335,6.665,1.162
504,63122610,NASHUA CORP,NSHA,1995-04-20,261.523,80.035,168.44,7.625,5.338,77.932,0.151,109.57,0.07,78.768,104.232,1.451,1.381,0.625,1995-07-21,263.112,75.725,169.707,10.492,8.122,77.23,2.56,122.173,1.863,84.625,114.051,1.453,3.838,0.625,1995-10-19,245.793,68.6,161.114,12.242,5.27,78.558,-9.09,121.714,-7.274,83.558,116.444,1.369,0.437,0.55,1996-02-07,231.372,68.35,156.497,8.39,-0.386,70.057,-13.77,98.739,-9.39,71.686,99.125,1.259,-4.712,0.5,1996-04-18,222.45,60.475,150.343,11.064,1.719,68.138,-3.981,101.497,-2.034,71.014,99.778,1.539,-2.564,8.375,1996-07-18,197.142,4.739,98.776,22.978,5.492,61.423,32.484,103.601,26.153,68.117,98.109,0.97,0.645,2.004,1996-10-22,190.353,4.192,91.172,20.61,5.437,60.368,0.755,100.932,0.543,71.993,95.495,0.164,0.862,2.428,1997-02-06,176.689,2.044,74.772,20.018,3.476,60.118,-0.624,83.712,-0.468,57.809,80.236,0.07,-0.276,0.811,1997-04-17,168.248,1.912,69.102,14.268,0.417,58.431,-1.218,44.431,-1.393,32.45,44.014,0.057,-1.363,0.806,1997-07-17,170.716,1.788,72.691,10.758,1.963,58.598,-4.441,43.226,-1.941,29.245,41.263,0.021,-1.728,0.662,1997-11-04,163.725,1.702,70.112,9.412,-1.341,55.591,-2.379,42.603,-3.093,32.784,43.944,0.034,-1.513,0.584,1998-03-10,146.762,3.489,51.74,3.736,0.236,40.415,-2.262,42.942,-2.395,31.142,42.706,0.017,-1.675,0.511
505,94947010,WELLCARE MGMT GROUP,3WELL.,1995-05-09,62.771,7.289,28.882,10.709,3.352,13.276,2.839,34.667,1.675,26.504,31.315,0.254,2.885,9.614,1995-08-07,68.999,17.593,33.301,8.564,4.23,13.268,3.598,36.694,2.123,26.797,32.464,0.34,3.73,3.125,1995-11-09,69.684,16.661,31.727,6.374,4.633,13.144,3.936,39.815,2.333,29.246,35.182,0.433,4.072,2.077,1996-02-14,72.011,19.209,40.207,6.717,-6.686,12.993,-7.584,40.692,-4.458,33.513,47.378,0.42,-7.45,1.547,1996-05-31,82.985,32.936,50.903,16.115,1.054,12.843,0.046,41.139,0.028,32.583,40.085,0.55,0.236,0.977,1996-08-14,80.241,26.661,51.096,10.443,1.318,12.561,-4.889,40.778,-2.934,32.183,39.46,0.559,0.516,4.886,1996-11-13,78.201,26.638,55.68,11.176,-6.607,12.549,-11.035,39.214,-6.621,32.557,45.821,0.527,-7.415,3.898,1997-03-05,71.34,26.467,51.066,8.788,-2.584,12.261,-3.942,38.587,-2.255,32.18,41.171,0.549,-3.41,0.702,1997-05-15,61.263,26.298,53.979,5.842,-11.946,11.941,-13.002,33.952,-13.002,36.524,45.898,0.437,-12.891,0.672,1997-08-08,57.506,26.117,50.113,5.592,1.197,11.558,0.105,36.747,0.105,28.193,35.55,0.387,0.263,0.693,1997-11-18,54.26,25.976,51.289,4.057,-3.506,11.341,-4.422,35.165,-4.422,29.412,38.671,0.415,-4.379,0.669,1998-04-01,52.538,25.852,54.389,3.471,-3.845,11.094,-4.823,36.772,-4.823,32.122,40.617,0.413,-4.717,0.618
506,67083Q10,ORTHOSYNETICS INC,OCAI,1995-04-28,43.356,4.071,12.004,16.585,2.998,8.771,2.887,8.465,1.79,4.387,5.467,0.115,2.718,1.115,1995-07-27,84.751,3.828,12.819,53.068,2.884,10.544,2.811,9.236,1.743,5.261,6.352,0.132,2.577,1.133,1995-11-01,87.956,3.585,13.716,47.609,3.71,12.637,4.088,11.49,2.534,6.413,7.78,0.115,3.318,1.132,1996-01-31,92.573,3.348,15.26,33.583,4.078,14.014,4.431,12.365,2.968,6.717,8.287,0.109,3.609,1.142,1996-04-30,92.104,3.002,11.886,26.712,4.402,15.506,4.482,13.719,2.734,7.577,9.317,0.104,3.914,1.132,1996-07-30,96.941,2.737,11.566,24.972,5.165,17.645,5.1,15.517,3.111,8.362,10.352,0.098,4.593,1.108,1996-11-01,109.505,2.604,15.656,25.113,6.958,20.614,6.681,18.881,4.076,9.802,11.923,0.103,6.185,1.038,1997-01-30,145.099,2.499,30.212,24.448,7.964,24.201,7.347,23.156,4.481,12.34,15.192,0.119,6.983,0.898,1997-04-30,143.585,2.273,25.638,16.483,8.581,26.474,7.825,24.899,4.773,13.42,16.318,0.078,7.467,0.857,1997-07-30,153.358,1.999,27.595,5.401,9.834,30.083,8.804,27.48,5.371,14.397,17.646,0.069,8.53,0.816,1997-10-23,173.749,1.85,32.107,4.552,11.032,32.857,9.669,31.439,5.898,16.821,20.407,0.056,9.516,0.776,1998-01-29,228.975,6.492,38.235,28.655,12.151,35.604,10.803,33.508,6.59,17.733,21.357,0.031,10.445,3.901
507,02209210,ALTRON INC,ALRN.,1995-04-20,77.041,8.455,33.676,11.246,5.96,25.74,4.865,32.662,2.92,24.109,26.702,0.116,4.813,0.796,1995-07-27,100.818,7.663,29.28,31.697,6.849,27.186,5.64,34.724,3.384,25.268,27.875,0.096,5.482,0.171,1995-10-27,108.796,4.622,33.444,34.253,7.078,28.23,6.325,34.753,3.795,25.14,27.675,0.088,5.938,3.171,1996-02-09,113.059,4.577,32.405,30.443,7.971,29.613,7.433,41.728,4.459,30.788,33.757,0.059,7.072,3.169,1996-04-25,123.495,4.522,37.967,35.292,8.685,31.307,7.906,44.091,4.665,32.276,35.406,0.086,7.534,3.171,1996-07-25,125.552,4.489,34.78,33.791,9.118,34.137,8.06,44.302,4.76,32.099,35.184,0.07,7.665,3.174,1996-10-24,128.251,7.6,33.189,34.675,7.854,38.912,6.905,38.229,4.11,27.525,30.375,0.04,6.485,0.0,1997-02-14,134.561,7.6,33.937,34.43,7.881,45.727,6.966,38.626,4.18,27.841,30.745,0.036,6.516,0.0,1997-04-24,142.4,7.6,37.365,30.563,8.527,50.87,7.294,43.168,4.34,31.278,34.641,0.008,6.867,0.0,1997-07-28,147.285,7.6,38.298,28.355,7.405,55.66,6.12,40.56,3.635,29.698,33.155,0.018,5.735,0.0,1997-10-24,149.568,7.6,36.571,24.438,7.24,59.626,5.912,41.541,3.525,30.646,34.301,0.003,5.565,0.0,1998-02-26,155.603,7.6,38.476,27.482,6.676,65.311,5.357,47.159,3.167,36.114,40.483,0.002,5.044,0.0
508,43613220,HOLLYWOOD CASINO CORP  -CL A,HWD.1,1995-04-27,454.475,421.095,493.179,54.65,23.702,316.044,1.319,128.668,1.243,89.479,104.966,13.612,14.021,6.894,1995-08-15,476.288,421.623,511.866,56.149,26.863,333.304,3.563,131.82,3.126,98.918,104.957,13.795,16.686,9.972,1995-10-27,471.769,418.585,500.203,49.413,31.366,336.655,7.728,147.398,7.144,106.039,116.032,13.738,20.752,9.975,1996-02-21,514.63,487.522,571.863,56.538,18.176,334.158,-5.822,132.057,-28.801,101.721,113.881,14.767,7.693,9.325,1996-04-26,513.706,486.31,577.599,59.86,17.146,334.685,-7.352,133.115,-6.66,106.36,115.969,15.002,6.551,10.215,1996-08-06,505.405,485.078,577.548,50.643,16.026,345.155,-8.628,138.261,-8.25,112.238,122.235,14.931,4.985,9.798,1996-11-01,503.388,493.359,583.952,57.182,17.81,363.927,-6.825,136.244,-8.421,109.189,118.434,15.058,7.649,12.149,1997-04-01,308.085,223.764,262.941,21.488,14.595,200.001,-32.425,122.96,-31.962,98.982,108.365,15.105,5.556,8.282,1997-04-28,314.623,221.281,267.988,33.03,14.177,179.658,2.512,67.47,1.491,45.91,53.293,7.569,9.261,8.389,1997-07-24,295.136,221.885,258.9,26.807,15.199,176.422,2.998,66.301,1.149,45.943,51.102,7.671,10.255,9.247,1997-10-22,305.632,221.71,266.502,44.049,16.744,173.556,4.822,69.839,-0.217,48.236,53.095,7.614,11.966,8.251,1998-04-15,277.602,219.261,257.719,44.135,13.687,171.162,-17.093,64.147,-19.77,45.664,50.46,7.583,9.424,7.661
509,29152540,EMMIS COMMUNICATIONS CP-CL A,EMMS,1995-06-22,185.646,148.628,185.955,2.257,9.531,7.118,3.337,25.619,1.737,16.088,16.088,3.594,8.113,2.672,1995-09-21,186.953,142.621,182.324,1.906,13.161,6.972,7.312,28.164,4.212,15.003,15.003,3.389,11.736,2.676,1996-01-04,186.285,136.202,175.74,1.352,10.555,7.073,7.784,27.02,4.484,16.465,16.465,3.326,9.206,0.075,1996-04-02,176.566,124.18,162.682,1.218,4.181,7.071,-0.525,19.923,-0.125,15.742,15.742,3.231,2.696,0.077,1996-06-26,179.424,122.158,160.415,1.234,9.631,7.619,5.805,25.621,3.505,15.99,15.99,2.502,8.286,0.077,1996-09-26,184.006,121.139,157.734,0.927,13.661,9.927,10.04,28.614,6.04,14.953,14.953,2.517,12.342,0.077,1997-01-09,192.001,123.12,160.44,1.044,11.486,12.578,7.77,27.75,4.655,16.264,16.264,2.329,10.08,0.074,1997-04-06,189.716,112.304,155.294,1.191,5.951,12.991,2.325,22.141,1.24,16.19,16.19,2.285,4.54,4.81,1997-06-24,231.148,151.089,191.918,1.354,9.773,18.018,5.614,31.33,3.368,21.557,21.557,2.649,8.091,0.062,1997-09-25,243.235,161.076,203.835,5.004,13.825,18.469,7.666,37.008,4.672,23.183,23.183,4.37,12.002,0.055,1997-12-22,275.291,183.094,229.914,12.293,12.062,24.274,6.939,39.809,4.079,27.747,27.747,3.337,10.16,0.054,1998-04-01,333.388,231.371,287.603,5.785,8.759,33.446,-1.935,32.436,-1.035,23.677,23.677,3.416,6.63,0.051
510,67786410,OIL DRI CORP AMERICA,ODC,1994-11-23,114.767,21.519,39.263,5.835,5.995,60.472,3.77,39.025,2.819,24.809,33.03,0.488,4.173,0.65,1995-02-21,115.717,21.007,38.311,4.06,5.97,60.879,3.469,40.158,2.573,25.984,34.188,0.497,3.964,0.599,1995-05-22,116.225,20.926,38.48,8.847,4.539,60.008,2.124,37.178,1.54,24.782,32.639,0.472,2.57,0.598,1995-09-22,116.988,20.422,38.65,11.162,4.014,59.459,1.784,36.538,1.071,25.017,32.524,0.295,2.003,1.098,1995-11-27,117.018,20.422,39.186,8.908,4.366,58.325,1.951,39.308,1.413,25.629,34.942,0.49,2.346,1.356,1996-02-27,116.38,19.104,38.613,8.006,3.761,58.037,0.676,41.797,0.477,27.425,38.036,0.48,1.711,2.248,1996-05-23,116.767,19.024,39.054,10.815,3.108,57.923,0.975,36.427,0.67,23.361,33.319,0.474,1.195,2.149,1996-09-23,117.693,18.978,40.464,11.708,2.675,58.212,1.181,36.255,0.814,23.52,33.58,0.473,0.732,1.627,1996-11-22,117.934,18.978,40.02,10.138,5.009,57.812,2.701,40.525,1.93,26.306,35.516,0.467,3.082,1.627,1997-02-20,117.316,17.132,38.539,9.426,5.425,56.746,3.165,42.792,2.264,27.253,37.367,0.449,3.52,1.926,1997-05-20,114.684,17.052,37.31,12.258,3.854,56.39,1.628,36.002,1.164,24.1,32.148,0.433,2.017,1.926,1997-09-22,114.558,17.052,37.228,11.541,3.968,55.796,2.02,37.297,1.435,23.441,33.329,0.426,2.05,1.946
511,03071010,AMERON INTERNATIONAL CORP,AMN.2,1995-03-23,363.368,106.74,238.966,13.566,4.258,116.526,-0.341,98.031,0.115,70.584,93.773,3.02,0.416,12.62,1995-06-26,374.663,120.299,246.253,3.358,11.229,116.163,5.84,118.526,4.002,84.977,107.297,3.137,7.243,11.746,1995-09-26,382.275,116.416,251.379,8.36,11.845,113.45,6.577,137.421,4.577,99.912,125.576,3.034,7.767,7.44,1996-02-01,371.381,91.565,236.809,12.923,9.678,114.116,5.566,127.427,3.758,93.136,117.749,2.524,5.519,19.521,1996-03-25,373.084,104.237,238.588,11.68,5.694,113.862,0.731,111.752,0.475,82.235,106.058,2.834,1.54,19.196,1996-06-26,369.54,98.327,233.484,12.278,11.239,111.074,6.692,120.632,4.35,85.767,109.393,2.714,7.226,19.478,1996-09-25,411.05,121.982,269.195,49.44,14.288,114.418,9.187,133.622,5.972,93.06,119.334,2.418,9.946,18.939,1997-02-03,411.666,112.598,266.868,18.381,11.167,125.687,7.097,130.934,4.613,90.17,119.767,3.168,7.231,18.995,1997-03-27,410.202,123.773,268.824,11.437,5.483,124.22,1.563,108.261,0.938,76.495,102.778,2.541,1.4,18.892,1997-06-27,432.967,142.863,287.699,13.901,12.683,125.853,7.987,131.525,5.27,92.393,118.842,3.168,8.759,18.492,1997-09-25,447.019,154.407,298.789,22.502,15.191,126.43,10.847,146.323,7.05,103.757,131.132,3.432,11.115,19.007,1998-02-02,433.225,140.917,280.243,9.848,16.126,127.678,10.849,147.397,6.114,108.303,131.271,3.292,11.334,18.369
512,39315410,GREEN MOUNTAIN POWER CORP,GMP.1,1995-05-05,296.417,85.245,184.463,1.772,9.49,176.224,5.032,40.023,3.227,30.533,30.533,2.003,6.287,18.015,1995-07-21,295.806,81.745,183.365,1.087,7.021,177.4,3.037,37.127,1.992,30.106,30.106,1.99,3.815,27.215,1995-10-23,298.913,77.412,184.987,2.037,9.139,178.991,4.536,39.781,3.071,30.642,30.642,1.996,5.291,30.849,1996-01-29,313.282,100.912,197.944,0.16,9.339,181.999,4.476,44.613,3.213,35.274,35.274,1.984,5.48,16.249,1996-04-26,314.145,93.712,196.233,2.043,10.993,182.032,6.11,48.415,4.065,37.422,37.422,2.042,7.118,16.514,1996-07-25,308.134,92.012,190.633,0.332,6.3,184.683,1.417,40.466,1.023,34.166,34.166,1.921,2.252,20.315,1996-11-04,315.567,90.678,197.766,0.419,10.541,187.331,5.416,44.423,3.475,33.882,33.882,1.938,6.362,26.45,1997-02-04,324.539,103.906,193.675,0.749,11.036,189.853,5.479,45.705,3.396,34.669,34.669,1.965,6.858,4.05,1997-04-30,330.106,103.906,198.336,7.211,10.497,190.941,5.32,47.204,3.315,36.707,36.707,1.94,6.256,2.516,1997-08-12,329.537,102.206,198.433,0.296,8.307,193.611,2.395,42.682,1.23,34.375,34.375,1.911,4.156,8.016,1997-11-13,333.937,102.206,201.938,0.628,10.966,195.983,5.78,43.574,3.37,32.608,32.608,2.026,6.951,15.716,1998-02-06,325.733,101.542,193.621,0.271,9.295,196.72,3.134,45.863,1.523,36.568,36.568,2.088,5.343,4.316
513,89852810,TSENG LABORATORIES INC,TSNG,1995-04-26,65.917,0.0,6.317,42.815,1.677,6.629,1.62,11.482,1.056,7.481,9.805,0.0,1.122,0.0,1995-07-26,64.61,0.0,5.545,38.789,0.449,7.145,0.435,9.498,0.304,6.725,9.049,0.0,-0.135,0.0,1995-10-24,63.967,0.0,4.729,36.265,0.379,7.355,0.13,8.88,0.1,6.171,8.501,0.0,-0.423,0.0,1996-02-09,64.671,0.0,6.276,39.214,0.001,7.696,-1.606,7.255,-0.983,4.464,7.254,0.0,-0.947,0.0,1996-05-01,61.485,0.0,4.474,37.263,-2.095,8.336,-2.181,4.107,-1.417,3.29,6.202,0.0,-2.635,0.0,1996-07-22,61.809,0.0,5.349,27.34,-1.314,8.811,-1.586,6.744,-1.031,4.876,8.058,0.0,-1.953,0.0,1996-10-24,60.46,0.0,4.218,21.703,-0.193,9.138,-0.722,12.36,-0.463,8.873,12.553,0.0,-1.014,0.0,1997-02-11,51.539,0.0,6.311,22.912,-3.915,9.333,-16.848,3.02,-11.054,3.407,6.935,0.0,-4.37,0.0,1997-04-25,47.545,0.0,4.137,24.741,-2.571,9.283,-2.696,2.6,-1.752,1.444,5.171,0.0,-3.065,0.0,1997-07-31,46.356,0.0,4.644,30.746,-3.076,9.351,-2.608,2.461,-1.695,1.907,5.537,0.0,-3.076,0.0,1997-10-24,43.769,0.0,3.925,28.476,-2.379,8.901,-2.997,1.919,-1.959,0.543,4.298,0.0,-3.357,0.0,1998-02-11,31.418,0.0,3.098,22.751,-1.673,2.559,-7.578,1.035,-6.023,0.293,2.708,0.0,-2.186,0.0
514,46459210,ISLE OF CAPRI CASINOS INC,ISLE,1995-09-06,215.372,134.685,170.833,10.0,5.009,154.617,4.207,32.418,2.334,15.849,27.409,4.215,2.381,7.781,1995-11-30,222.449,138.42,175.833,8.45,5.339,158.061,3.655,36.149,2.044,15.316,30.81,2.51,2.44,6.716,1996-03-11,211.295,131.3,170.82,8.981,7.981,131.729,-8.644,42.96,-6.547,19.342,34.979,4.464,5.278,11.248,1996-06-18,226.474,130.894,176.204,18.585,9.175,129.306,5.67,46.436,3.724,21.233,37.261,5.629,5.294,8.884,1996-09-04,306.209,155.812,209.75,22.279,7.411,172.319,3.955,48.117,2.917,20.639,40.706,4.684,4.038,16.923,1996-11-27,527.01,374.417,442.391,58.034,13.195,293.89,-6.36,106.059,-17.21,54.495,92.864,11.96,5.12,12.307,1997-02-27,506.429,366.678,420.942,38.822,20.567,292.212,1.337,109.817,0.769,50.336,89.25,12.575,12.885,14.983,1997-06-20,528.421,364.617,450.448,51.846,21.499,285.234,-9.286,109.398,-7.527,53.9,87.899,11.113,13.48,14.905,1997-08-12,538.777,362.101,457.798,64.23,24.306,288.614,4.914,111.737,2.948,52.727,87.431,11.658,16.027,13.088,1997-11-14,611.748,430.364,523.157,44.362,22.076,312.063,1.929,106.273,1.077,52.671,84.197,13.648,13.933,16.74,1998-02-13,620.986,429.009,532.264,47.628,20.61,319.283,0.115,105.819,0.261,53.942,85.209,13.747,12.219,16.292,1998-06-16,615.735,429.642,523.752,52.46,27.698,333.811,7.267,116.987,3.261,56.22,89.289,15.225,18.923,12.453
515,53222Q10,LIFETIME BRANDS INC,LCUT,1995-04-26,66.572,0.0,8.919,2.019,3.094,7.96,2.898,18.678,1.766,9.46,15.584,0.048,2.891,0.0,1995-07-26,70.644,0.0,11.779,0.193,1.871,7.987,1.678,15.556,1.023,8.035,13.685,0.018,1.654,4.0,1995-10-25,81.533,0.0,21.397,0.245,4.187,7.952,3.829,22.094,2.364,11.529,17.907,0.152,3.957,11.7,1996-02-22,75.756,0.0,13.836,0.09,3.32,7.881,2.909,24.167,1.774,13.602,20.847,0.183,3.065,4.6,1996-04-24,77.173,0.0,13.569,0.461,3.042,7.924,2.744,19.273,1.674,9.912,16.231,0.064,2.775,3.2,1996-07-24,86.509,0.0,21.396,0.476,2.709,8.75,2.044,20.991,1.269,10.481,18.282,0.271,2.294,12.501,1996-10-22,89.171,0.0,21.165,0.057,5.346,8.75,4.738,25.117,2.873,11.268,19.771,0.193,4.906,8.399,1997-02-26,84.772,0.0,13.213,1.093,6.458,8.697,5.886,33.045,3.536,17.295,26.587,0.143,6.008,1.0,1997-04-23,83.56,0.0,10.506,0.604,2.641,8.737,2.255,21.108,1.363,10.73,18.467,0.023,2.238,0.0,1997-07-23,87.25,0.0,12.512,0.317,3.024,8.952,2.573,22.133,1.538,10.756,19.109,0.024,2.577,2.1,1997-10-22,89.524,0.0,11.573,0.038,5.457,9.446,4.977,24.516,3.054,11.596,19.059,0.007,4.949,0.0,1998-03-05,92.957,0.0,12.051,7.773,6.356,9.434,5.756,32.264,3.606,16.347,25.908,0.022,5.724,0.0
