,cusip,conm,tic,rdq_1,atq_1,dlttq_1,ltq_1,cheq_1,oibdpq_1,ppentq_1,piq_1,revtq_1,niq_1,cogsq_1,xoprq_1,xintq_1,oiadpq_1,dlcq_1,rdq_2,atq_2,dlttq_2,ltq_2,cheq_2,oibdpq_2,ppentq_2,piq_2,revtq_2,niq_2,cogsq_2,xoprq_2,xintq_2,oiadpq_2,dlcq_2,rdq_3,atq_3,dlttq_3,ltq_3,cheq_3,oibdpq_3,ppentq_3,piq_3,revtq_3,niq_3,cogsq_3,xoprq_3,xintq_3,oiadpq_3,dlcq_3,rdq_4,atq_4,dlttq_4,ltq_4,cheq_4,oibdpq_4,ppentq_4,piq_4,revtq_4,niq_4,cogsq_4,xoprq_4,xintq_4,oiadpq_4,dlcq_4,rdq_5,atq_5,dlttq_5,ltq_5,cheq_5,oibdpq_5,ppentq_5,piq_5,revtq_5,niq_5,cogsq_5,xoprq_5,xintq_5,oiadpq_5,dlcq_5,rdq_6,atq_6,dlttq_6,ltq_6,cheq_6,oibdpq_6,ppentq_6,piq_6,revtq_6,niq_6,cogsq_6,xoprq_6,xintq_6,oiadpq_6,dlcq_6,rdq_7,atq_7,dlttq_7,ltq_7,cheq_7,oibdpq_7,ppentq_7,piq_7,revtq_7,niq_7,cogsq_7,xoprq_7,xintq_7,oiadpq_7,dlcq_7,rdq_8,atq_8,dlttq_8,ltq_8,cheq_8,oibdpq_8,ppentq_8,piq_8,revtq_8,niq_8,cogsq_8,xoprq_8,xintq_8,oiadpq_8,dlcq_8,rdq_9,atq_9,dlttq_9,ltq_9,cheq_9,oibdpq_9,ppentq_9,piq_9,revtq_9,niq_9,cogsq_9,xoprq_9,xintq_9,oiadpq_9,dlcq_9,rdq_10,atq_10,dlttq_10,ltq_10,cheq_10,oibdpq_10,ppentq_10,piq_10,revtq_10,niq_10,cogsq_10,xoprq_10,xintq_10,oiadpq_10,dlcq_10,rdq_11,atq_11,dlttq_11,ltq_11,cheq_11,oibdpq_11,ppentq_11,piq_11,revtq_11,niq_11,cogsq_11,xoprq_11,xintq_11,oiadpq_11,dlcq_11,rdq_12,atq_12,dlttq_12,ltq_12,cheq_12,oibdpq_12,ppentq_12,piq_12,revtq_12,niq_12,cogsq_12,xoprq_12,xintq_12,oiadpq_12,dlcq_12
217,58958410,MERIDIAN BIOSCIENCE INC,VIVO,1992-02-04,11.522,0.333,1.805,0.801,0.65,3.77,0.456,2.97,0.286,0.828,2.32,0.005,0.433,0.023,1992-05-04,13.036,1.564,3.173,1.81,0.776,4.086,0.57,3.468,0.352,0.942,2.692,0.012,0.55,0.286,1992-08-03,13.82,1.492,3.54,1.432,0.873,4.731,0.648,3.414,0.409,0.802,2.541,0.033,0.646,0.286,1992-11-12,14.099,1.421,3.423,1.81,1.235,4.568,0.931,4.151,0.606,1.092,2.916,0.039,0.987,0.387,1993-02-05,13.332,1.349,2.868,1.733,0.548,4.224,0.304,2.816,0.193,0.604,2.268,0.029,0.306,0.37,1993-05-04,13.336,0.901,2.68,1.632,1.062,4.168,0.821,3.894,0.505,0.967,2.832,0.029,0.819,0.663,1993-08-02,17.217,0.829,6.416,1.892,1.225,4.141,0.514,4.268,0.302,1.029,3.043,0.032,0.972,3.719,1993-11-22,26.247,12.259,14.63,9.476,1.742,4.166,1.462,5.193,0.889,1.446,3.451,0.089,1.428,0.552,1994-02-07,25.932,12.239,14.423,9.696,0.861,4.041,0.33,3.625,0.2,0.795,2.764,0.254,0.518,0.505,1994-05-10,29.169,14.209,17.166,6.443,1.667,4.716,1.008,5.891,0.61,1.892,4.224,0.27,1.225,0.474,1994-08-01,31.245,14.399,18.813,7.791,1.74,5.234,0.979,5.717,0.603,1.499,3.977,0.285,1.206,0.616,1994-11-10,32.329,14.683,19.097,8.831,2.259,5.401,1.666,6.644,1.028,1.619,4.385,0.283,1.865,0.368
218,28442010,ELCO INDUSTRIES INC,ELCN,1991-10-18,149.26,51.58,86.663,1.779,5.471,70.84,1.761,48.553,-0.427,36.94,43.082,1.25,3.137,3.994,1992-01-24,143.624,51.363,81.885,0.515,3.093,71.526,-0.521,43.124,-0.405,34.145,40.031,1.265,0.803,3.172,1992-04-28,144.872,51.343,87.62,0.561,4.231,71.406,-4.383,47.893,-2.899,38.164,43.662,1.17,1.893,5.357,1992-08-17,142.911,50.352,84.796,2.562,5.809,69.66,2.221,49.767,1.206,38.338,43.958,1.102,3.41,3.246,1992-10-20,141.878,48.332,83.147,1.734,5.124,68.032,1.667,46.625,0.95,35.693,41.501,1.036,2.66,3.247,1993-01-21,138.818,47.445,79.904,2.548,4.778,66.652,1.265,46.928,0.707,36.272,42.15,0.956,2.292,3.918,1993-04-20,144.707,47.423,84.964,6.771,5.955,66.056,2.591,50.735,1.475,38.67,44.78,0.911,3.521,3.92,1993-08-17,147.189,46.297,86.038,8.013,6.486,67.421,3.058,54.891,1.737,42.217,48.405,0.888,3.954,3.736,1993-10-20,145.715,44.283,83.287,4.31,6.792,67.889,3.304,52.877,1.925,39.364,46.085,0.859,4.092,3.731,1994-01-19,142.857,43.075,79.379,1.978,6.262,67.562,2.799,53.439,1.638,40.993,47.177,0.831,3.588,4.051,1994-04-22,149.715,43.067,84.625,5.048,7.515,67.73,3.76,57.692,2.239,43.602,50.177,0.789,4.417,4.037,1994-08-10,151.464,41.86,86.498,3.861,6.981,69.317,3.839,61.893,2.427,48.318,54.912,0.815,4.472,4.437
219,35351510,FRANKLIN ELECTRONIC PUBLISH,FEP.1,1992-07-14,39.54,7.105,17.092,7.573,1.58,2.927,0.954,13.24,0.911,7.161,11.66,0.173,1.037,0.067,1992-10-14,40.909,7.122,16.603,2.342,2.578,3.068,1.896,18.58,1.811,11.723,16.002,0.187,2.031,0.042,1993-01-14,38.354,3.14,10.585,3.97,4.302,3.057,3.597,20.789,3.392,11.254,16.487,0.158,3.736,0.017,1993-04-27,39.002,3.157,9.635,11.475,1.875,2.969,1.088,12.774,1.028,6.894,10.899,0.135,1.24,0.0,1993-07-15,41.452,3.175,10.423,11.962,1.942,3.01,1.335,14.646,1.262,8.186,12.704,0.126,1.38,0.0,1993-10-18,46.019,3.15,12.564,11.5,2.95,3.145,2.386,18.429,2.255,10.714,15.479,0.124,2.367,0.0,1994-01-19,49.643,0.0,10.848,12.912,4.369,3.137,3.699,20.22,3.495,10.421,15.851,0.113,3.74,1.368,1994-05-03,49.673,0.0,9.97,15.616,1.73,3.016,1.141,12.854,1.078,6.722,11.124,0.079,1.093,0.0,1994-07-18,53.52,0.0,11.83,11.057,2.235,3.065,-0.098,15.125,1.629,7.595,12.89,0.003,1.555,0.0,1994-10-12,60.472,0.0,14.469,7.508,4.418,3.172,3.798,21.258,3.589,11.499,16.84,0.002,3.747,0.0,1995-01-10,64.249,0.0,12.748,8.717,6.031,5.204,5.411,29.194,5.113,15.501,23.163,0.004,5.361,0.0,1995-05-02,70.574,0.0,16.601,21.018,1.395,8.111,2.3,17.696,2.08,9.402,16.301,0.003,0.668,0.0
220,87162910,SYNTRO CORP,SYNT.,1992-01-28,7.566,0.0,1.932,3.641,-0.15,1.615,0.163,1.056,0.163,1.206,1.206,0.016,-0.201,0.965,1992-04-30,7.855,0.0,1.897,4.088,-0.083,1.607,0.294,1.242,0.294,1.325,1.325,0.012,-0.128,0.967,1992-07-29,13.928,0.0,1.749,10.023,0.064,1.621,0.08,1.405,0.08,1.341,1.341,0.01,0.007,0.966,1992-11-17,14.271,0.0,1.907,10.236,0.145,1.67,0.173,1.474,0.173,1.329,1.329,0.01,0.083,0.966,1993-01-28,14.119,0.0,1.695,10.007,-0.035,1.722,0.02,1.458,0.02,1.493,1.493,0.005,-0.098,0.001,1993-05-04,13.967,0.0,1.52,9.096,-0.075,1.926,0.011,1.523,0.011,1.598,1.598,0.0,-0.143,0.001,1993-08-05,13.808,0.0,1.389,7.705,-0.114,2.339,-0.056,1.453,-0.056,1.567,1.567,0.0,-0.179,0.0,1993-11-17,13.844,0.0,1.375,6.103,0.07,3.607,0.049,1.57,0.049,1.5,1.5,0.0,-0.01,0.0,1994-02-08,13.748,0.0,1.265,5.885,-0.02,3.594,0.014,1.524,0.014,1.544,1.544,0.0,-0.104,0.0,1994-05-03,13.335,0.0,0.965,5.412,-0.131,3.583,-0.117,1.69,-0.117,1.821,1.821,0.0,-0.215,0.0,1994-08-03,13.278,0.0,0.967,4.966,-0.067,3.55,-0.06,1.716,-0.06,1.783,1.783,0.0,-0.151,0.0,1994-11-16,13.515,0.0,1.317,6.04,-0.16,3.502,-0.112,1.738,-0.112,1.898,1.898,0.0,-0.247,0.0
221,12715030,CACHE INC,CACH,1992-05-14,18.459,6.114,13.713,0.305,-0.08,8.688,-0.569,13.576,-0.569,13.656,13.656,0.115,-0.454,0.462,1992-07-14,18.525,6.117,12.749,0.203,1.585,8.879,1.047,18.576,1.03,16.991,16.991,0.133,1.18,0.45,1992-10-08,19.302,4.547,13.221,0.243,0.885,9.26,0.334,17.639,0.305,16.754,16.754,0.122,0.456,1.16,1993-02-01,19.39,3.15,12.166,0.464,1.85,9.512,1.219,22.814,1.143,20.964,20.964,0.12,1.339,0.15,1993-04-19,23.095,4.954,14.482,0.395,0.987,9.862,0.429,18.339,1.389,11.769,17.352,0.095,0.524,0.098,1993-07-14,21.965,4.931,12.559,0.38,1.862,9.902,1.278,22.138,0.793,14.289,20.276,0.092,1.37,0.086,1993-10-21,23.041,3.35,13.484,0.528,0.83,10.294,0.238,20.098,0.151,13.302,19.268,0.09,0.328,0.078,1994-02-15,25.851,2.0,13.676,1.288,2.326,11.312,1.711,26.049,2.595,16.783,23.723,0.077,1.788,0.0,1994-04-25,28.008,2.9,15.179,0.655,1.232,11.272,0.648,20.739,0.654,13.265,19.507,0.06,0.708,0.0,1994-07-20,29.501,3.95,14.876,0.571,2.408,12.118,1.787,27.073,1.796,17.605,24.665,0.059,1.846,0.0,1994-10-13,30.352,2.2,14.558,0.497,1.39,12.483,0.702,25.443,0.669,17.054,24.053,0.073,0.775,0.0,1995-02-16,34.77,3.65,18.34,0.814,3.081,14.172,2.244,31.459,1.694,20.517,28.378,0.081,2.325,0.0
222,50124210,KULICKE & SOFFA INDUSTRIES,KLIC,1992-02-03,90.794,27.706,41.38,20.115,-0.051,16.898,-1.205,23.111,-1.084,11.469,23.162,0.563,-0.771,1.874,1992-04-23,86.624,27.691,41.285,20.847,-3.142,16.867,-4.357,19.848,-3.922,10.752,22.99,0.564,-3.865,1.892,1992-07-23,87.554,27.312,42.631,24.474,-0.073,17.117,-1.067,25.282,-0.875,13.485,25.355,0.561,-0.817,1.887,1992-12-08,83.941,26.778,44.953,21.985,-1.38,17.458,-6.43,26.718,-6.242,15.908,28.098,0.557,-2.137,0.081,1993-01-29,84.075,26.763,44.767,22.529,1.52,17.142,0.536,27.907,0.456,14.994,26.387,0.545,0.767,0.079,1993-04-30,89.571,26.748,47.349,19.44,3.24,17.474,2.199,30.475,1.957,15.747,27.235,0.555,2.477,0.06,1993-07-27,100.575,26.733,53.869,21.936,5.452,17.748,4.347,38.532,3.912,21.157,33.08,0.552,4.641,0.06,1993-11-15,105.278,26.708,53.797,22.768,7.28,18.181,5.007,43.966,4.506,24.095,36.686,0.55,6.395,0.06,1994-02-02,100.292,26.519,46.081,24.678,3.856,18.656,2.714,38.259,2.307,20.886,34.403,0.546,2.954,0.06,1994-04-28,109.754,26.504,51.409,25.943,5.113,19.025,3.943,43.766,3.194,24.507,38.653,0.548,4.185,0.06,1994-07-28,110.961,26.489,51.248,31.795,2.709,20.427,1.452,40.838,1.147,23.951,38.129,0.539,1.683,0.06,1994-11-17,121.198,26.474,57.964,21.687,6.192,20.562,4.914,50.439,3.77,28.05,44.247,0.538,5.108,0.06
223,09776J10,BON-TON STORES INC,BONTQ,1992-05-21,188.419,53.158,106.244,7.723,3.301,48.11,0.648,64.724,0.415,38.409,61.423,1.501,1.93,6.798,1992-08-20,185.837,52.617,105.335,12.566,-0.093,50.711,-2.813,70.478,-1.792,44.975,70.571,1.483,-1.568,11.109,1992-11-16,216.608,60.249,138.27,5.51,1.082,51.828,-1.811,78.866,-1.171,49.131,77.784,1.518,-0.384,6.913,1993-03-04,196.354,53.099,108.343,5.981,17.377,53.529,14.659,121.962,9.599,74.4,104.585,1.71,16.211,6.253,1993-05-20,192.518,53.733,103.705,1.755,1.598,54.539,-1.196,66.263,0.735,40.217,64.665,1.256,0.028,6.287,1993-08-19,186.719,46.323,98.423,0.979,1.736,55.557,-0.893,71.541,-0.572,43.953,69.805,1.041,0.08,6.324,1993-11-18,207.043,47.076,118.028,0.759,3.658,57.316,1.002,79.301,0.642,47.658,75.643,1.093,2.058,7.79,1994-03-03,190.431,34.741,91.88,4.88,17.149,55.689,14.593,122.225,9.474,74.714,105.076,0.921,15.382,6.995,1994-05-19,190.289,39.613,91.598,1.331,2.918,55.312,0.133,71.259,0.085,42.679,68.341,1.03,1.135,7.005,1994-08-18,204.841,34.403,106.147,7.207,2.879,55.961,-0.101,81.207,-0.064,48.56,78.328,1.267,1.087,7.01,1994-11-17,319.587,105.701,221.166,1.06,3.025,88.334,-0.459,118.59,-0.294,70.739,115.565,1.275,0.716,0.721,1995-03-03,270.228,60.521,157.781,1.732,26.311,87.962,21.62,226.433,13.903,137.936,200.122,2.285,23.73,0.731
224,44992010,IITC HOLDINGS LTD,3IITCE,1992-02-12,70.041,7.428,30.906,2.951,1.654,34.49,0.129,17.873,0.113,16.219,16.219,0.261,0.39,9.944,1992-05-15,64.129,6.082,30.105,1.091,0.118,32.38,-2.589,16.918,-4.002,16.8,16.8,0.335,-1.254,10.559,1992-08-17,65.871,5.13,31.957,0.166,1.476,30.46,-0.276,17.698,-0.159,16.222,16.222,0.357,0.081,11.931,1992-12-16,58.953,5.05,26.508,0.583,2.927,28.517,0.723,18.513,0.475,15.586,15.586,0.531,1.254,8.008,1993-02-19,59.013,4.752,27.278,1.031,2.842,26.998,1.02,18.378,0.641,15.536,15.536,0.309,1.329,7.828,1993-05-10,57.38,4.334,24.613,1.13,2.838,27.1,1.048,19.108,0.828,16.27,16.27,0.275,1.323,7.162,1993-08-10,57.593,4.377,25.059,0.253,2.052,26.725,0.394,17.775,0.262,15.723,15.723,0.27,0.664,8.037,1993-12-15,58.676,4.242,27.276,0.316,1.947,25.144,0.309,17.946,0.046,15.999,15.999,0.388,0.697,9.422,1994-02-18,56.87,3.736,24.789,1.067,2.806,24.325,1.021,19.302,0.487,16.496,16.496,0.333,1.354,6.751,1994-05-09,53.455,6.596,22.043,1.619,2.801,22.86,1.074,17.222,0.497,14.421,14.421,0.231,1.305,4.602,1994-08-03,56.484,6.188,24.384,2.849,2.638,22.281,0.856,15.886,0.277,13.248,13.248,0.344,1.2,7.339,1994-12-13,46.885,5.169,23.005,2.587,0.905,16.068,-7.507,15.216,-8.94,14.311,14.311,0.318,-0.189,6.995
225,88456920,THOMASTON MILLS INC  -CL A,TMST.1,1991-10-23,116.919,21.176,45.066,0.956,4.453,55.687,1.738,54.505,1.078,46.522,50.052,0.404,2.062,2.102,1992-01-22,121.76,26.9,47.289,1.106,7.458,58.659,4.775,62.211,2.96,50.757,54.753,0.355,5.069,2.102,1992-04-23,131.5,29.912,53.416,0.366,9.005,61.481,6.34,67.016,3.931,53.977,58.011,0.355,6.629,2.102,1992-08-18,140.411,30.725,56.692,1.405,12.428,62.931,9.338,73.71,5.926,57.158,61.282,0.509,9.779,2.028,1992-10-28,141.178,27.973,54.23,0.432,9.105,66.776,5.811,70.531,3.603,56.62,61.426,0.544,6.228,2.227,1993-01-26,140.725,30.738,50.328,0.999,9.159,66.933,6.168,65.405,3.824,52.037,56.246,0.46,6.491,2.228,1993-04-27,142.516,27.488,48.503,0.789,9.357,67.42,6.152,70.788,3.814,57.122,61.431,0.65,6.69,2.228,1993-08-30,155.59,30.52,55.643,1.37,10.647,72.596,7.537,71.152,4.334,56.094,60.505,0.528,7.948,2.221,1993-10-26,158.132,30.173,56.059,1.661,7.878,76.299,4.366,65.603,2.521,53.269,57.725,0.445,4.692,2.021,1994-01-25,156.001,30.924,52.247,0.776,6.898,80.869,3.451,61.675,2.106,50.289,54.777,0.366,3.67,2.021,1994-04-26,167.641,36.95,62.507,0.576,6.361,81.402,2.91,66.78,1.774,55.755,60.419,0.415,3.253,2.021,1994-08-29,179.332,41.247,70.304,1.11,10.308,84.0,6.71,85.421,4.309,70.382,75.113,0.659,7.279,1.807
226,78410920,SED INTERNATIONAL HLDGS INC,SEDN,1991-10-24,23.158,0.604,16.646,3.907,1.722,1.783,1.715,38.0,1.151,33.995,36.278,0.01,1.663,0.121,1992-02-12,27.365,0.574,15.396,4.227,2.177,1.775,2.127,43.522,1.423,38.823,41.345,0.01,2.091,0.122,1992-05-13,30.287,0.544,16.552,3.531,2.745,1.827,2.681,48.912,1.754,43.065,46.167,0.015,2.636,0.122,1992-09-09,35.769,0.0,21.269,5.162,2.421,1.32,2.302,48.232,0.537,42.799,45.811,0.163,2.4,0.22,1992-11-10,39.257,0.0,22.893,2.698,2.953,1.459,2.925,53.803,1.843,47.776,50.85,0.0,2.877,0.0,1993-02-10,46.822,0.0,28.207,0.892,3.46,1.543,3.384,60.946,2.12,54.178,57.486,0.0,3.376,4.5,1993-05-11,47.454,0.0,26.603,0.788,3.811,1.787,3.675,65.436,2.315,58.349,61.625,0.045,3.717,4.5,1993-08-27,56.29,0.0,33.009,1.109,3.481,2.832,3.331,69.287,2.108,62.449,65.806,0.034,3.365,9.258,1993-11-04,48.832,0.0,23.669,1.585,3.224,2.918,3.014,75.371,1.867,68.861,72.147,0.096,3.11,8.027,1994-02-07,55.462,0.0,28.644,0.991,2.846,3.073,2.656,74.818,1.64,68.547,71.972,0.066,2.722,7.001,1994-05-09,56.827,0.0,29.346,4.223,2.623,3.13,2.474,75.776,1.536,69.472,73.153,0.037,2.502,0.0,1994-09-06,55.772,0.0,26.424,0.741,1.534,3.521,1.406,70.208,0.901,64.618,68.674,0.008,1.409,0.0
227,20779710,CONNECTICUT WATER SVC INC,CTWS,1992-05-21,148.742,52.337,103.624,0.156,3.496,134.919,1.499,8.579,0.704,5.083,5.083,1.296,2.761,8.089,1992-08-12,147.712,52.262,102.417,0.085,4.324,135.391,2.493,9.323,1.039,4.999,4.999,1.207,3.592,5.289,1992-11-13,151.492,52.262,104.885,0.206,5.652,135.536,3.711,10.581,2.206,4.929,4.929,1.241,4.92,6.963,1993-03-18,149.696,51.6,102.786,0.06,3.523,135.697,1.804,8.707,1.2,5.184,5.184,1.128,2.81,5.133,1993-05-21,160.554,51.525,113.489,0.053,3.786,135.524,1.997,8.76,1.022,4.974,4.974,1.085,3.036,5.68,1993-08-16,160.471,51.45,113.283,0.275,3.89,135.968,2.049,9.099,1.004,5.209,5.209,1.119,3.135,5.15,1993-11-15,163.186,51.525,114.523,0.031,6.29,136.356,4.468,11.23,2.382,4.94,4.94,1.056,5.525,5.05,1994-03-18,163.08,51.6,114.172,0.044,3.727,137.568,1.951,9.042,1.159,5.315,5.315,1.078,2.96,3.95,1994-05-24,163.895,54.6,117.952,0.032,3.878,137.007,2.169,8.864,1.109,4.986,4.986,0.964,3.108,5.274,1994-08-22,164.282,54.6,118.163,0.355,3.839,137.345,2.137,9.201,1.086,5.362,5.362,0.983,3.069,4.75,1994-11-21,166.691,54.6,118.825,0.101,6.029,138.406,4.316,11.022,2.528,4.993,4.993,1.004,5.258,4.689,1995-03-21,171.241,54.6,122.486,0.018,3.751,140.784,2.061,9.042,1.157,5.291,5.291,0.989,2.976,2.7
228,05460210,AXIOHM TRANSACTION SOLUTIONS,AXHM10,1992-04-15,45.825,2.053,10.595,22.538,2.395,4.614,2.003,12.893,1.375,7.507,10.498,0.091,1.903,2.05,1992-07-16,48.095,2.017,11.095,22.475,2.695,4.596,2.203,14.368,1.513,8.162,11.673,0.09,2.123,2.196,1992-10-20,49.301,1.934,10.662,24.978,2.613,4.653,2.233,14.395,1.53,8.481,11.782,0.088,2.141,1.866,1993-02-09,48.162,1.572,8.26,26.671,1.967,4.254,1.603,12.514,1.372,7.601,10.547,0.055,1.484,0.786,1993-04-20,49.955,1.584,8.613,27.196,2.28,4.079,1.958,12.446,1.374,7.039,10.166,0.028,1.788,0.518,1993-07-19,50.898,1.535,8.078,28.615,2.581,4.018,2.272,14.439,1.53,8.713,11.858,0.023,2.115,0.337,1993-10-25,53.635,1.508,9.092,31.433,2.791,4.255,2.484,14.603,1.705,8.529,11.812,0.022,2.312,0.332,1994-02-09,55.975,1.233,9.243,32.881,2.575,4.118,2.334,14.863,1.722,8.718,12.288,0.029,2.141,0.347,1994-04-27,59.868,2.127,11.003,28.203,2.903,5.495,2.584,15.65,1.806,9.201,12.747,0.021,2.402,0.345,1994-07-20,63.132,1.933,11.952,28.316,3.421,5.837,3.023,19.28,1.989,11.575,15.859,0.02,2.834,0.344,1994-10-24,68.323,3.092,14.914,21.738,3.62,7.353,3.115,20.342,2.089,12.08,16.722,0.077,2.969,1.575,1995-02-14,71.306,2.992,15.458,23.887,3.939,6.771,3.414,22.646,2.174,13.725,18.707,0.092,3.287,1.363
229,44862310,HYCOR BIOMEDICAL INC,HYBD,1992-04-22,23.326,0.782,4.337,4.136,1.383,5.488,1.052,6.927,0.798,2.773,5.544,0.019,1.019,0.2,1992-07-21,23.199,0.0,3.399,4.757,1.334,5.299,1.025,6.808,0.787,2.514,5.474,0.018,0.956,0.0,1992-10-19,24.378,0.0,3.524,6.53,1.369,5.092,1.071,6.519,0.833,2.363,5.15,0.0,0.984,0.0,1993-02-17,26.139,0.0,3.719,7.19,2.247,5.268,1.567,7.13,1.18,2.289,4.883,0.0,1.455,0.0,1993-04-22,27.114,0.0,4.749,8.049,1.13,5.354,-0.194,5.907,-0.128,2.027,4.777,0.0,0.788,0.0,1993-07-26,27.211,0.0,4.135,7.332,1.353,5.932,1.17,6.286,0.826,2.213,4.933,0.0,1.024,0.0,1993-10-20,27.347,0.0,3.668,7.601,1.49,6.363,1.105,6.169,0.799,2.075,4.679,0.0,1.002,0.0,1994-02-16,27.061,0.0,2.745,7.509,1.406,6.094,1.124,5.851,0.778,2.026,4.445,0.0,1.005,0.0,1994-04-21,26.879,0.0,2.721,5.824,1.486,6.555,1.26,6.553,0.777,2.415,5.067,0.0,1.135,0.0,1994-07-27,27.878,0.0,2.644,6.265,1.552,6.424,1.222,7.058,0.813,2.784,5.506,0.0,1.124,0.0,1994-10-28,28.359,0.0,2.634,6.361,1.002,6.449,0.963,5.709,0.56,2.273,4.707,0.0,0.686,0.0,1995-02-15,29.0,0.0,2.831,3.842,1.755,6.419,1.188,6.577,0.683,2.234,4.822,0.0,1.105,0.0
230,52687210,LESCO INC,LSCO,1992-04-21,105.055,45.343,79.671,0.97,1.057,18.046,0.122,31.887,0.076,20.977,30.83,0.689,0.379,0.2,1992-07-23,96.915,47.088,69.607,0.73,4.26,18.012,3.452,42.296,2.14,27.261,38.036,0.65,3.569,0.2,1992-10-22,95.842,49.443,67.304,3.675,2.323,17.859,1.559,38.367,0.967,25.077,36.044,0.619,1.581,0.2,1993-02-17,95.882,45.499,66.429,1.881,1.809,17.671,0.926,33.154,0.674,20.568,31.345,0.603,1.081,0.2,1993-04-29,112.314,50.254,83.155,2.273,-0.089,17.744,-0.952,31.759,-0.514,20.579,31.848,0.526,-0.807,0.2,1993-07-27,110.032,44.11,78.547,2.731,5.061,17.781,4.369,49.148,2.708,31.635,44.087,0.547,4.343,0.2,1993-10-21,109.381,35.366,61.588,3.324,3.374,17.968,2.718,46.365,1.686,30.282,42.991,0.633,2.664,0.2,1994-02-14,104.471,33.122,53.588,2.456,2.304,17.858,1.39,38.931,0.88,23.271,36.627,0.489,1.514,0.2,1994-04-21,124.271,42.176,72.193,4.187,0.9,17.936,-0.301,39.679,0.965,25.486,38.779,0.483,0.133,0.2,1994-07-27,119.739,37.132,64.889,2.716,6.599,17.632,5.375,60.911,3.279,38.388,54.312,0.496,5.835,0.2,1994-10-26,117.033,30.387,59.575,2.097,4.907,17.4,3.662,57.857,2.234,36.944,52.95,0.48,4.144,0.2,1995-02-13,114.612,29.542,56.437,3.337,2.59,17.066,0.644,47.91,0.443,29.889,45.32,0.472,1.765,0.2
231,86881920,SURGICAL LASER TECH INC,SLTI,1992-04-21,30.633,5.562,9.822,4.341,-0.958,11.661,-1.613,6.006,-1.613,1.8,6.964,0.091,-1.509,0.859,1992-07-13,29.841,7.664,13.326,3.707,-0.889,11.414,-4.297,5.621,-4.297,1.531,6.51,0.244,-1.443,0.961,1992-10-20,28.444,7.515,12.717,3.34,-0.078,10.998,-0.79,5.0,-0.79,1.204,5.078,0.176,-0.644,1.765,1993-02-02,27.312,7.367,12.105,2.918,0.203,10.65,-0.548,5.109,-0.548,1.273,4.906,0.212,-0.367,1.171,1993-04-26,26.348,7.313,11.802,2.989,0.061,10.264,-0.664,4.545,-0.664,1.286,4.484,0.183,-0.499,1.176,1993-08-03,25.22,7.513,11.405,2.201,-0.013,10.012,-0.731,4.246,-0.731,1.132,4.259,0.192,-0.564,1.523,1993-10-13,24.623,7.378,11.369,2.07,0.086,9.652,-0.619,4.562,-0.619,1.316,4.476,0.159,-0.474,1.52,1994-02-10,25.079,7.219,12.659,2.866,0.233,9.357,-0.921,4.884,-0.921,1.207,4.651,0.186,-0.339,1.527,1994-04-15,24.069,6.931,11.67,2.633,0.38,9.143,-0.255,4.665,-0.255,1.334,4.285,0.166,-0.118,1.524,1994-07-11,24.295,6.812,10.887,2.138,0.759,9.095,0.97,5.304,0.95,1.418,4.545,0.213,0.261,0.488,1994-10-17,24.927,6.75,11.309,1.787,0.845,8.96,0.209,5.833,0.203,1.687,4.988,0.159,0.341,0.403,1995-02-13,26.454,6.567,10.769,4.143,0.66,8.869,0.015,5.706,0.015,1.571,5.046,0.153,0.156,0.314
232,76316510,RICHARDSON ELECTRONICS LTD,RELL,1992-09-18,207.868,102.396,127.428,5.073,4.253,40.664,1.55,36.593,0.95,23.645,32.34,1.936,2.976,2.594,1992-12-16,202.177,100.52,125.982,9.376,4.987,37.546,1.853,41.214,1.193,26.981,36.227,1.928,3.715,2.62,1993-03-17,198.496,99.368,123.732,4.801,2.831,36.559,0.376,38.086,0.236,25.537,35.255,1.912,1.582,2.602,1993-07-15,205.043,98.855,129.626,7.098,2.604,36.242,0.723,43.322,0.423,30.307,40.718,1.9,1.252,3.134,1993-09-16,192.642,88.662,119.752,2.101,2.263,34.182,0.1,35.846,0.06,24.709,33.583,1.862,1.089,11.754,1993-12-13,194.481,88.166,122.171,6.804,3.633,33.151,0.977,44.2,0.597,31.023,40.567,1.891,2.483,12.476,1994-03-15,190.05,95.452,117.631,4.539,3.133,32.583,0.438,43.051,0.258,29.8,39.918,1.856,1.981,2.48,1994-07-13,179.532,86.421,126.959,9.739,1.889,16.932,-27.724,48.997,-20.724,34.418,47.108,2.022,0.612,1.867,1994-09-14,178.221,85.955,123.986,8.194,3.204,16.706,1.214,46.407,0.784,32.223,43.203,1.549,2.523,1.867,1994-12-14,179.364,85.488,124.726,9.85,3.704,16.39,1.698,51.008,1.128,35.759,47.304,1.568,3.025,1.867,1995-03-15,175.373,84.398,119.732,8.916,2.99,16.3,1.472,51.255,0.972,35.957,48.265,1.522,2.365,1.865,1995-07-13,173.514,79.647,117.36,11.151,4.13,16.388,-1.753,59.448,0.124,41.477,55.318,1.834,3.446,9.857
